applicant_name,applicant_licence_no,regno,nappi_code,name,schedule,dosage_form,pack_size,is_generic,num_packs,equivalence_key,sep,effective_date
Fresenius Kabi Sa (Pty) Ltd,771.0,g 2717(act 101),778389006,Water For Injection - Fresenius Glass 20Ml Ampoule,S1,Inj,10,Originator,1,,232.22,2015-04-29
Fresenius Kabi Sa (Pty) Ltd,185.0,41/2.1/1123,719225002,Fresenius Propoven 1% (100 Ml),S5,Inj,100,Generic,1,,129.58,2015-03-02
Fresenius Kabi Sa (Pty) Ltd,185.0,41/2.1/1123,719225001,Fresenius Propoven 1% (100 Ml),S5,Inj,100,Generic,10,,1295.84,2015-03-02
Fresenius Kabi Sa (Pty) Ltd,185.0,41/2.1/1122,719224002,Fresenius Propoven 1% (50 Ml),S5,Inj,50,Generic,1,,64.76,2015-03-02
Fresenius Kabi Sa (Pty) Ltd,185.0,41/2.1/1122,719224001,Fresenius Propoven 1% (50 Ml),S5,Inj,50,Generic,10,,647.63,2015-03-02
Fresenius Kabi Sa (Pty) Ltd,185.0,41/2.1/1121,719223001,Fresenius Propoven 1% (20 Ml),S5,Inj,20,Generic,5,,129.62,2015-03-02
Fresenius Kabi Sa (Pty) Ltd,185.0,m/20.1.2/228,701087003,Cloxacillin - Fresenius 500Mg,S4,Inj,10,Generic,10,,169.22,2015-04-29
Ferring (Pty) Ltd,200.0,33/11/0088,890775004,Pentasa 500 Mg,S3,Tab,100,Originator,1,,551.21,2016-01-29
Ferring (Pty) Ltd,200.0,a40/11/0374,714134001,Pentasa 1G Suppositories,S3,Sup,28,Originator,1,,946.41,2016-01-29
Equity Pharmaceuticals (Pty) Ltd,205.0,s/11.10/171,783668007,Asacol Tablets,S3,Ect,90,Originator,1,,545.09,2015-04-10
Equity Pharmaceuticals (Pty) Ltd,205.0,44/32.16/0329,718898001,Paradote,S3,Inj,10,Generic,10,,2973.34,2015-04-10
Equity Pharmaceuticals (Pty) Ltd,205.0,43/2.9/0539,714417002,Equity Methadone,S6,Syr,60,Originator,1,,81.6,2015-04-10
Equity Pharmaceuticals (Pty) Ltd,205.0,43/2.9/0539,714417001,Equity Methadone,S6,Syr,500,Originator,1,,679.67,2015-04-10
Equity Pharmaceuticals (Pty) Ltd,205.0,37/11.1/0629,709076001,Asacol 800,S3,Ect,60,Originator,1,,726.76,2015-04-10
Emcure Pharmaceuticals South Africa (Pty) Ltd,1118.0,46/20.2.8/0682,718217001,Atazor-300,S4,Cap,30,Generic,1,,296.32,2015-03-26
Emcure Pharmaceuticals South Africa (Pty) Ltd,1118.0,42/20.2.8/0661,717492001,Nevir,S4,Tab,60,Generic,1,,212.66,2015-03-26
Emcure Pharmaceuticals South Africa (Pty) Ltd,1118.0,43/20.2.8/0236,716209001,Atazor 200,S4,Cap,60,Generic,1,,355.33,2015-03-26
Emcure Pharmaceuticals South Africa (Pty) Ltd,1118.0,43/20.2.8/0235,716208001,Atazor 150,S4,Cap,60,Generic,1,,296.32,2015-03-26
Eli Lilly (SA) (Pty) Ltd,178.0,34/21.2/0499,878251006,Actos,S3,Tab,28,Originator,1,,464.52,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,34/21.2/0498,878243003,Actos,S3,Tab,28,Originator,1,,306.93,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,32/2.6.5/0685,864188005,Zyprexa,S5,Tab,28,Originator,1,,343.39,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,32/34/0422,847461009,Evista,S3,Tab,28,Originator,1,,521.86,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,31/2.6.5/0060,827517009,Zyprexa,S5,Tab,28,Originator,1,,649.11,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,31/2.6.5/0058,827509006,Zyprexa,S5,Tab,28,Originator,1,,506.3,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,30/1.2/0503,822981017,Prozac Tablets,S5,Tab,30,Originator,1,,327.51,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,29/1.2/0491,820016004,Lilly-Fluoxetine,S5,Cap,28,Originator,1,,130.83,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,s/1.2/68,757969011,Prozac 20,S5,Cap,30,Originator,1,,327.5,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,42/1.2/0789,716473001,Strattera 80 Mg,S5,Cap,28,Originator,1,,801.17,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,43/8.2/0242,715257001,Efient 5 Mg,S4,Tab,28,Originator,1,,640.6,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,41/1.2/1029,713705001,Cymgen 30,S5,Cap,28,Originator,1,,241.92,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,41/7.1.5/0644,713444001,"Cialis Oad, 5Mg",S4,Tab,28,Originator,1,,811.26,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,38/2.6.5/0073,707939001,Zyprexa Velotab 10 Mg,S5,Tab,28,Originator,1,,649.11,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,38/2.6.5/0030,707938001,Zyprexa Velotab 5 Mg,S5,Tab,28,Originator,1,,506.23,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,38/1.2/0524,704694001,Strattera,S5,Cap,28,Originator,1,,721.12,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,38/1.2/0523,704693001,Strattera,S5,Cap,28,Originator,1,,721.12,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,38/1.2/0522,704692001,Strattera,S5,Cap,28,Originator,1,,721.12,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,38/1.2/0521,704691001,Strattera,S5,Cap,28,Originator,1,,721.12,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,38/1.2/0520,704690001,Strattera,S5,Cap,28,Originator,1,,721.12,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,37/1.2/0299,703911002,Cymbalta 30,S5,Cap,28,Originator,1,,481.22,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,37/1.2/0301,703910002,Cymbalta 60,S5,Cap,28,Originator,1,,481.22,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,36/7.1.5/0384,700204002,Cialis,S4,Tab,4,Originator,1,,415.33,2015-04-20
Eli Lilly (SA) (Pty) Ltd,178.0,36/7.1.5/0384,700204001,Cialis,S4,Tab,2,Originator,1,,207.64,2015-04-20
Eco Pharmaceuticals (Pty) Ltd,1095.0,a40/3/0327,715896001,Microvisc Plus,S4,Inj,1,Generic,1,,474.71,2015-04-23
Eco Pharmaceuticals (Pty) Ltd,1095.0,a40/3/0326,715892001,Microvisc,S4,Inj,1,Generic,1,,474.71,2015-04-23
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/8.1/0742,719414001,Morwak,S4,Tab,20,Generic,1,,103.73,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,45/11.4.3/0592,718886002,Pentoz Otc,S2,Tab,14,Generic,1,,45.39,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,45/11.4.3/0592,718886001,Pentoz Otc,S2,Tab,7,Generic,1,,22.69,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,44/1.2/0115,718212001,Yelate 60,S5,Cap,30,Generic,1,,226,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,44/1.2/0114,718210001,Yelate 30,S5,Cap,30,Generic,1,,226,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,43/10.2.2/0787,716547001,Topraz 10,S3,Tab,28,Generic,1,,182.6,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,43/10.2.2/0786,716546001,Topraz 5,S3,Tab,28,Generic,1,,182.6,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,43/10.2.2/0785,716544001,Topraz 4,S3,Tab,28,Generic,1,,182.6,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,43/2.6.5/0432,716053001,Dopaquel 300,S5,Tab,60,Generic,1,,515.63,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,43/2.6.5/0431,716052001,Dopaquel 200,S5,Tab,60,Generic,1,,452.63,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,43/2.6.5/0430,716051001,Dopaquel 100,S5,Tab,90,Generic,1,,370.5,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,43/2.6.5/0429,716050001,Dopaquel 25,S5,Tab,100,Generic,1,,225,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,42/2.6.5/0816,715685002,Redilanz 10,S5,Tab,28,Generic,1,,580.16,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,42/2.6.5/0815,715684002,Redilanz 5,S5,Tab,28,Generic,1,,443.66,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,42/2.6.5/0814,715683002,"Redilanz 2,5",S5,Tab,28,Generic,1,,232.44,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/11.4.3/0642,714675001,Pentoz 40,S4,Tab,30,Generic,1,,204.12,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/11.4.3/0641,714674001,Pentoz 20,S4,Tab,30,Generic,1,,137.42,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/2.5/0461,714663001,Redilev 500,S3,Tab,30,Generic,1,,172.47,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/2.5/0460,714662001,Redilev 250,S3,Tab,30,Generic,1,,86.24,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/5.7.1/0779,714103002,Desodene,S2,Tab,30,Generic,1,,122.18,2015-09-01
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/5.7.1/0779,714103001,Desodene,S2,Tab,10,Generic,1,,40.73,2015-09-01
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/2.5/0375,712217001,Lamitor 200,S3,Tab,60,Generic,1,,350,2015-08-05
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/8.2/0146,711422001,Mistro,S3,Tab,30,Generic,1,,168,2015-08-13
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/1.2/0845,711215001,Citraz 20,S5,Tab,30,Generic,1,,176.13,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,41/1.2/0844,711214001,Citraz 10,S5,Tab,30,Generic,1,,88.06,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,34/11.4.3/0301,706688003,Omez 40,S4,Cap,30,Generic,1,,307.71,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,34/11.4.3/0301,706688001,Omez 40,S4,Cap,14,Generic,1,,143.59,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,37/2.5/0053,704488001,Lamitor-100,S3,Tab,60,Generic,1,,260.64,2015-04-14
Dr Reddy's Laboratories (Pty) Ltd,197.0,37/2.5/0052,704487001,Lamitor-50,S3,Tab,60,Generic,1,,115,2015-08-05
Dr Reddy's Laboratories (Pty) Ltd,197.0,37/2.5/0051,704486001,Lamitor-25,S3,Tab,60,Generic,1,,90,2015-04-14
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/20.2.2/0115,714989001,Exomax,S4,Inf,100,Generic,1,,69.19,2016-01-22
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/20.2/0157,714988001,Metris,S4,Inf,100,Generic,1,,11.55,2016-01-22
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.1.1/0114,714987001,Ciprocina,S4,Inf,200,Generic,1,,133.08,2016-01-22
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.1.1/0114,714986001,Ciprocina,S4,Inf,100,Generic,1,,66.47,2016-01-22
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.1.1/0114,714985001,Ciprocina,S4,Inf,50,Generic,1,,33.24,2016-01-22
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a38/20.1.1/0695,704990001,Cefu-Hexal 500,S4,Tab,10,Generic,1,,210.93,2016-01-22
Sandoz SA Pty Ltd,670.0,a38/20.1.1/0694,704988001,Cefu-Hexal 250,S4,Tab,10,Generic,1,,119.3,2016-01-22
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a38/1.2/0413,719658001,Prolax Capsules,S5,Cap,28,Generic,1,,23.32,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,43/5.2/0280,719657001,Zetenol 100,S3,Tab,30,Generic,1,,29.67,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,43/5.2/0279,719656001,Zetenol 50,S3,Tab,30,Generic,1,,17.38,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0465,714187002,Diamin-850,S3,Tab,60,Generic,1,,43.44,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0465,714187001,Diamin-850,S3,Tab,300,Generic,1,,217.2,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0464,714186002,Diamin-500,S3,Tab,500,Generic,1,,196.2,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0464,714186001,Diamin-500,S3,Tab,100,Generic,1,,39.24,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/20.1.2/0331,714185001,Amyn 250,S4,Cap,500,Generic,1,,179.49,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/20.1.2/0332,714184001,Amyn 500,S4,Cap,500,Generic,1,,357.17,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/20.1.2/0563,714183001,Amyn Sf 250,S4,Sus,100,Generic,1,,11.2,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,41/20.1.2/0261,714182002,Amyn S 125,S4,Sus,100,Generic,1,,8.4,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,41/20.1.2/0261,714182001,Amyn S 125,S4,Sus,75,Generic,1,,6.29,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,36/20.1.1/0222,710310002,Eryko-250,S4,Tab,500,Generic,1,,441.42,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,36/20.1.1/0222,710310001,Eryko-250,S4,Tab,100,Generic,1,,88.29,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/20.1.2/0285,710308001,Flupen,S4,Cap,100,Generic,1,,257.69,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0467,709339002,Indo Metformin-850,S3,Tab,300,Generic,1,,212.65,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0467,709339001,Indo Metformin-850,S3,Tab,60,Generic,1,,42.53,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0466,709338002,Indo Metformin-500,S3,Tab,500,Generic,1,,192.09,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/21.2/0466,709338001,Indo Metformin-500,S3,Tab,100,Generic,1,,38.42,2015-03-26
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,a40/7.1/0284,708648001,Amlodipine Ascendis 5,S3,Tab,30,Generic,1,,61.49,2015-10-13
Dezzo Trading 392 (Pty) Limited T/A Indo Pharma,876.0,37/3.1/0479,708536002,Ibusor 200,S3,Tab,1000,Generic,1,,118.2,2015-03-26
Delfran (Pty) Ltd,1055.0,42/21.10/0184,714309002,Fostimon 75 I.U. Powder For Solution For Injection,S4,Inj,10,Originator,1,,2195.32,2015-04-14
Delfran (Pty) Ltd,1055.0,42/21.10/0184,714309001,Fostimon 75 I.U. Powder For Solution For Injection,S4,Inj,1,Originator,1,,219.53,2015-04-14
Cipla Medpro (Pty) Ltd,672.0,41/7.1.3/0671,715786001,Ciplasyl 4,S3,Tablets,30,Generic,1,,60,2016-01-18
Cipla Medpro (Pty) Ltd,672.0,35/3.1/0055,899066005,Coxflam 7.5,S3,Tab,30,Generic,1,,36.8,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,34/7.1.3/0434,897117006,Carloc 25,S3,Tab,30,Generic,1,,101.48,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,34/21.12/0109,893940006,Danogen-100,S5,Cap,60,Generic,1,,323.51,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,34/3.1/0141,893278001,Rheugesic Gel,S1,Geo,40,Generic,1,,37.87,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,32/12/0538,878227008,Cipex Tablets,S1,Tab,6,Generic,1,,11.9,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,32/20.2.8/0719,873551001,Acitop,S1,Cre,2,Generic,1,,21.91,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,32/11.4.3/0539,867934018,Ultak-150,S3,Tab,60,Generic,1,,77.12,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,32/1.2/0384,840653018,Nuzak,S5,Cap,30,Generic,1,,43.94,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,31/20.1.1/0517,836338006,Utin-400,S4,Tab,6,Generic,1,,48.15,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,31/20.2.6/0502,835552004,Mefliam,S4,Tab,6,Generic,1,,99.12,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,30/12/0245,828297002,Cipex,S1,Sus,30,Generic,1,,16.17,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,30/2.6/0358,826707017,Zopax 1.0,S5,Tab,100,Generic,1,,171.05,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,30/2.6/0357,826693016,Zopax 0.5,S5,Tab,100,Generic,1,,92.49,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,30/2.6/0264,826685013,Zopax 0.25,S5,Tab,100,Generic,1,,66.08,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,30/10.2.2/0200,824186002,Asthavent Syrup,S2,Syr,150,Generic,1,,21.46,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,30/10.2.2/0200,824186001,Asthavent Syrup,S2,Syr,100,Generic,1,,14.3,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,29/3.1/0302,821144006,Rheugesic,S3,Dsp,30,Generic,1,,57.9,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,44/21.2/0773,719786001,Diaphage 1000,S3,Tab,60,Generic,1,,40.44,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,44/21.2/0772,719785001,Diaphage 850,S3,Tab,60,Generic,1,,39.22,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,44/21.2/0771,719784001,Diaphage 500,S3,Tab,90,Generic,1,,35.54,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,46/20.2.6/0027,719384001,Numal,S4,Tab,12,Generic,1,,306.38,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/20.2.8/0668,718877001,Ciplafam 250,S4,Tab,21,Generic,1,,590.39,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/20.2.8/0667,718876001,Ciplafam 125,S4,Tab,10,Generic,1,,135.7,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/34/0496,718595001,Imavec,S4,Cap,60,Generic,1,,6651.8,2015-05-15
Cipla Medpro (Pty) Ltd,672.0,43/26/1172,718304001,Oncogem 1000,S4,Poi,25,Generic,1,,1393.2,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,43/26/1171,718303001,Oncogem 200,S4,Poi,5,Generic,1,,278.64,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/26/0035,718302001,Cipla Doxorubicin 50,S4,Inj,1,Generic,25,,352.65,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/26/0034,718301001,Cipla Doxorubicin 10,S4,Inj,1,Generic,5,,70.53,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/2.6.5/0795,717999001,Risnia 3 Mg,S5,Tab,30,Generic,1,,622.48,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/2.6.5/0794,717998001,Risnia 2 Mg,S5,Tab,30,Generic,1,,402.02,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/2.6.5/0793,717997001,Risnia 1 Mg,S5,Tab,30,Generic,1,,188.04,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/2.6.5/0792,717996001,"Risnia 0,5 Mg",S5,Tab,30,Generic,1,,123.2,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a39/10.2.1/0482,717655001,Asthavent Respules,S3,Neb,30,Generic,1,,95.97,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/20.1.1/0007,717359001,Tavaloxx 250,S4,Tab,30,Generic,1,,370.45,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/5.7.2/0397,716740001,Granicip 1Mg,S4,Tab,10,Generic,1,,384.5,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,34/1.2/0094,716520001,Fluoxetine Actor 20,S5,Cap,30,Generic,1,,26.73,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/20.1.1/0080,716519001,Ciprofloxacin Actor 500,S4,Tab,10,Generic,1,,25.89,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/20.1.1/0079,716518001,Ciprofloxacin Actor 250,S4,Tab,10,Generic,1,,14.41,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,34/3.1/0095,716517001,Piroxicam Actor Dt 20,S3,Dsp,30,Generic,1,,34.18,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,34/20.1.1/0059,716516001,Norfloxacin Actor 400,S4,Tab,6,Generic,1,,33.69,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/26/0083,716184001,Cipla Vinorelbine 10,S4,Inj,1,Generic,1,,202.75,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/26/0050,716183001,Cipla Irinotecan 100 Mg/5 Ml,S4,Inf,5,Generic,1,,950,2015-06-15
Cipla Medpro (Pty) Ltd,672.0,41/26/0049,716182001,Cipla Irinotecan 40 Mg/2 Ml,S4,Inf,2,Generic,1,,380,2015-06-15
Cipla Medpro (Pty) Ltd,672.0,a38/12.2/0617,715935001,Serdep 100,S5,Tab,30,Generic,1,,102.9,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/7.1.3/0672,715795001,Ciplasyl 8,S3,Tab,30,Generic,1,,124.56,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/2.6.5/0318,715659001,Olexar-10,S5,Tab,30,Generic,1,,595.24,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/2.6.5/0317,715658001,Olexar 5,S5,Tab,30,Generic,1,,464.26,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/2.6.5/0316,715657001,"Olexar 2,5",S5,Tab,30,Generic,1,,296.97,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,43/10.2.1/0544,715574001,Ipvent 40 Hfa,S3,Inh,200,Generic,1,,131.82,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/5.7.2/0398,715305001,Granicip 2 Mg,S4,Tab,5,Generic,1,,312.83,2015-09-18
Cipla Medpro (Pty) Ltd,672.0,c665 (act 101/1965),715298004,Colchicine Houde,S2,Tab,6,Originator,1,,21.86,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,c 665 (act 101/1965),715298003,Colchicine Houde,S3,Tab,60,Originator,1,,231.31,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/5.3/0491,715040001,Donecept 10,S5,Tab,30,Generic,1,,378.38,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,42/5.3/0490,715039001,Donecept 5,S5,Tab,30,Generic,1,,350.35,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a38/7.5/0371,710513001,Cipla-Simvastatin 80,S4,Tab,30,Generic,1,,95.18,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,31/7.1/0097,710313001,Cipla Indapamide,S3,Tab,30,Generic,1,,15.33,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a40/10.2.1/0413,710307001,Foratec Hfa,S4,Inh,120,Generic,1,,117.82,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a40/34/0046,710306001,Uromax,S4,Cap,30,Generic,1,,140.14,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/1.2/0396,710304001,Lexamil 20,S5,Tab,30,Generic,1,,165.25,2016-01-18
Cipla Medpro (Pty) Ltd,672.0,41/1.2/0395,710303001,Lexamil 10,S5,Tab,30,Generic,1,,84.18,2016-01-18
Cipla Medpro (Pty) Ltd,672.0,41/21.12/0221,709848001,Finpecia 1Mg,S3,Tab,30,Generic,1,,135.23,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,41/20.14.1/009,709847001,Tavaloxx 750,S4,Tab,5,Generic,1,,151,2015-06-18
Cipla Medpro (Pty) Ltd,672.0,41/20.14.1/008,709846001,Tavaloxx 500,S4,Tab,5,Generic,1,,145.24,2015-06-18
Cipla Medpro (Pty) Ltd,672.0,41/21.12/0422,709473001,Fincar 5,S4,Tab,30,Generic,1,,252.41,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a39/7.1/0120,708152001,Ciplavasc 10,S3,Tab,30,Generic,1,,114.44,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a39/7.1/0117,708150001,Ciplavasc 5,S3,Tab,30,Generic,1,,70.7,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a40/1.2/0034,706404001,Venlor Xr 150,S5,Cap,30,Generic,1,,400,2015-06-19
Cipla Medpro (Pty) Ltd,672.0,a40/1.2/0033,706402001,Venlor Xr 75,S5,Cap,30,Generic,1,,235,2015-06-19
Cipla Medpro (Pty) Ltd,672.0,a40/1.2/0032,706399001,Venlor Xr 37.5,S5,Cap,30,Generic,1,,178.89,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/7.1.3/0613,705459001,Carloc 6.25,S3,Tab,30,Generic,1,,71.56,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,38/1.2/0020,705420001,Serdep-50,S5,Tab,30,Generic,1,,83.38,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,35/3.1/0056,705296001,"Melflam 7,5",S3,Tab,30,Generic,1,,40.39,2015-12-11
Cipla Medpro (Pty) Ltd,672.0,a38/1.2/0490,705252001,Depramil 40,S5,Tab,30,Generic,1,,112.97,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a39/3.2/0396,705067001,Osteobon-70,S3,Tab,4,Generic,1,,215.92,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/20.1.1/0367,704782001,Roxxibid 150,S4,Tab,10,Generic,1,,84.74,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,37/3.1/0467,704781001,Ibugesic Fever And Pain,S2,Sus,100,Generic,1,,32.48,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,38/20.2.8/0128,704779001,Acitab-400 Dt,S4,Tab,60,Generic,1,,263.63,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,38/20.2.8/0129,704778001,Acitab-200 Dt,S4,Tab,25,Generic,1,,64.01,2015-04-29
Cipla Medpro (Pty) Ltd,672.0,a38/2.5/0574,704382001,Epitec 200,S3,Tab,60,Generic,1,,351.12,2015-05-18
