Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000985,Accord Healthcare (Pty) Ltd,42/2.6.5/0158,713965001,N05AX,S5,Rispacor 3,Risperidone,3,mg,TAB,30,1,541.47,60.16,84.23,685.86,22.86,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/2.6.5/0157,713966001,N05AX,S5,Rispacor 2,Risperidone,2,mg,TAB,30,1,389.66,43.30,60.61,493.56,16.45,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/2.6.5/0156,713967001,N05AX,S5,Rispacor 1,Risperidone,1,mg,TAB,30,1,229.81,25.53,35.75,291.09,9.70,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/7.1/0659,713971001,C08CA,S3,Amtas 5 ,Amlodipine Besilate,5,mg,TAB,30,1,49.81,5.53,7.75,63.09,2.10,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/7.1/0660,713972001,C08CA,S3,Amtas 10 ,Amlodipine Besilate,10,mg,TAB,30,1,77.49,8.61,12.05,98.16,3.27,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/2.6.5/0155,714101001,N05AX,S5,Rispacor 0.5,Risperidone,1,mg,TAB,30,1,120.18,13.35,18.69,152.23,5.07,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0640,714426001,A10BA,S3,Accord Metformin 850,Metformin Hydrochloride,850,mg,TAB,60,1,31.19,3.47,4.85,39.51,0.66,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0639,714427001,A10BA,S3,Accord Metformin 500,Metformin Hydrochloride,500,mg,TAB,100,1,28.43,3.16,4.42,36.01,0.36,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0089,715322001,L01BC,S4,Cytigem 200mg ,Gemcitabine Hydrochloride,200,mg/10ml,INJ,10,1,220.56,24.51,34.31,279.38,27.94,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0902,715323001,L01BC,S4,Cytigem 1g ,Gemcitabine Hydrochloride,1,g/50ml,INJ,50,1,"1,102.79",122.53,171.55,"1,396.87",27.94,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0259,715703001,L02BG,S4,Accord Anastrozole,Anastrozole,1,mg,FCT,30,1,206.12,22.88,32.06,261.06,8.70,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0323,715704001,L02BG,S4,"Accord Letrozole 2,5 mg",Letrozole,3,mg,TAB,30,1,377.93,41.99,58.79,478.71,15.96,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0431,715705001,L02BB,S4,Accord Bicalutamide 50 mg,Bicalutamide,50,mg,TAB,30,1,455.40,50.60,70.84,576.84,19.23,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.5/0372,715709001,C10AA,S4,Pixeta 10,Pravastatin Sodium,10,mg,TAB,30,1,112.57,12.51,17.51,142.59,4.75,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.5/0373,715710001,C10AA,S4,Pixeta 20,Pravastatin Sodium,20,mg,TAB,30,1,123.34,13.70,19.19,156.23,5.21,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.5/0358,715711001,C10AA,S4,Pixeta 40,Pravastatin Sodium,40,mg,TAB,30,1,169.93,18.88,26.43,215.24,7.17,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1015,715712001,M05BA,S4,Ostena 10,Alendronate Sodium ,10,mg,TAB,28,1,157.57,17.51,24.51,199.58,7.13,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1016,715713001,M05BA,S3,Ostena 70,Alendronate Sodium,70,mg,TAB,4,1,145.04,16.12,22.56,183.71,45.93,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0324,715718001,L02BG,S4,Laradex,Letrozole,3,mg,TAB,30,1,763.87,84.87,118.82,967.56,32.25,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0260,715720001,L02BG,S4,Stradexa,Anastrozole,1,mg,FCT,30,1,180.00,20.00,28.00,228.00,7.60,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0430,715721001,L02BB,S4,Caloxa 50 mg,Bicalutamide,50,mg,TAB,30,1,420.15,46.68,65.36,532.19,17.74,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.3/0356,715852001,N02CC,S4,Accord Sumatriptan 50 mg,Sumatriptan ,50,mg,TAB,2,1,70.14,7.79,10.91,88.85,44.42,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.3/0357,715853001,N02CC,S4,Accord Sumatriptan 100 mg,Sumatriptan,100,mg,TAB,4,1,169.81,18.87,26.41,215.09,53.77,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1013,715854001,M05BA,S3,Accord Alendronate 10,Alendronic Acid,10,mg,TAB,28,1,160.91,17.88,25.03,203.82,7.28,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1014,715855001,M05BA,S3,Accord Alendronate 70,Alendronic Acid,70,mg,TAB,4,1,177.56,19.73,27.62,224.91,56.23,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.1.3/0325,715856001,C09DA,S3,"Losaar Plus 50/12,5",Losartan Potassium ,50,mg,TAB,30,1,61.72,6.86,9.60,78.18,2.61,25 November 2016,,Generic,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000985,Accord Healthcare (Pty) Ltd,42/7.1.3/0326,715857001,C09DA,S3,Losaar Plus 100/25,Losartan Potassium ,100,mg,TAB,30,1,66.57,7.40,10.36,84.32,2.81,25 November 2016,,Generic,
,,,,,,,Hydrochlorothiazide,25,mg,,,,,,,,,,,,
0000000985,Accord Healthcare (Pty) Ltd,41/11.4.3/0663,715885001,A02BC,S4,Accord Omeprazole 40 mg Injection,Omeprazole,40,mg,INJ,1,1,31.46,3.93,4.95,40.34,40.34,19 January 2017,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0153,716228001,L01DB,S4,Accord Epirubicin 10,Epirubicin Hydrochloride,2,mg/ml,INJ,5,1,92.71,10.30,14.42,117.44,23.49,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0900,716239001,L01DB,S4,Accord Epirubicin 50,Epirubicin Hydrochloride,2,mg/ml,INJ,25,1,463.57,51.51,72.11,587.19,23.49,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0152,716240001,L01DB,S4, Epicord 10,Epirubicin Hydrochloride,2,mg/ml,INJ,5,1,92.61,10.29,14.41,117.31,23.46,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0897,716241001,L01DB,S4, Epicord 50,Epirubicin Hydrochloride,2,mg/ml,INJ,25,1,463.05,51.45,72.03,586.53,23.46,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0656,716714001,A10BB,S3,Accord Glimepiride 1 mg,Glimepiride ,1,mg,TAB,30,1,37.02,4.11,5.76,46.89,1.56,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0657,716715001,A10BB,S3,Accord Glimepiride 2 mg,Glimepiride ,2,mg,TAB,30,1,73.26,8.14,11.40,92.80,3.09,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0658,716716001,A10BB,S3,Accord Glimepiride 4 mg,Glimepiride ,4,mg,TAB,30,1,115.70,12.86,18.00,146.55,4.89,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.12/0056,716739001,G04CB,S4,Accord Finasteride 5 mg ,Finasteride,5,mg,TAB,30,1,164.08,18.23,25.52,207.83,6.93,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.12/0058,716741001,G04CB,S4,Intas Finasteride 5 mg ,Finasteride,5,mg,TAB,30,1,142.38,15.82,22.15,180.35,6.01,13 October 2015,Discontinued,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0374,717008001,L01CD,S4,Paxitas 30,Paclitaxel,30,mg/5ml,INJ,5,1,99.57,12.43,15.68,127.68,25.54,06 December 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0375,717009001,L01CD,S4,Paxitas 100,Paclitaxel ,100,mg/16.7ml,INJ,17,1,332.56,41.52,52.37,426.45,25.54,06 December 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0376,717011001,L01CD,S4,Paxitas 300,Paclitaxel ,300,mg/50ml,INJ,50,1,995.68,124.32,156.80,"1,276.80",25.54,06 December 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/5.10/0891,717049001,A04AA,S4,Alepet 4,Ondansetron ,4, mg/2ml,INJ,2,5,39.38,4.92,6.20,50.50,5.05,19 January 2017,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/5.10/0892,717050001,A04AA,S4,Alepet 8,Ondansetron ,8, mg/4ml,INJ,4,5,78.76,9.84,12.40,101.00,5.05,19 January 2017,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0380,717829001,L01XA,S4,Intas Oxaliplatin 50,Oxaliplatin ,5,mg/ml,INF,10,1,784.87,87.21,122.09,994.17,99.42,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/1066,717830001,L01XA,S4,Intas Oxaliplatin 100,Oxaliplatin ,5,mg/ml,INF,20,1,"1,569.74",174.42,244.18,"1,988.34",99.42,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0964,718095001,L01AX,S4,Temintas 5,Temozolomide,5,mg,CAP,5,1,75.71,8.41,11.78,95.90,19.18,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0965,718096001,L01AX,S4,Temintas 20,Temozolomide,20,mg,CAP,5,1,302.81,33.65,47.10,383.56,76.71,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0966,718097001,L01AX,S4,Temintas 100,Temozolomide,100,mg,CAP,5,1,"1,514.05",168.23,235.52,"1,917.80",383.56,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0967,718098001,L01AX,S4,Temintas 250,Temozolomide,250,mg,CAP,5,1,"3,785.15",420.57,588.80,"4,794.52",958.90,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0960,718133001,L01AX,S4,Accord Temozolomide 5,Temozolomide,5,mg,CAP,5,1,78.18,8.69,12.16,99.03,19.81,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0961,718134001,L01AX,S4,Accord Temozolomide 20,Temozolomide,20,mg,CAP,5,1,312.69,34.74,48.64,396.07,79.21,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0962,718135001,L01AX,S4,Accord Temozolomide 100,Temozolomide,100,mg,CAP,5,1,"1,563.40",173.71,243.19,"1,980.30",396.06,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0963,718136001,L01AX,S4,Accord Temozolomide 250,Temozolomide,250,mg,CAP,5,1,"3,811.68",423.53,592.93,"4,828.14",965.63,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0381,718138001,L01XA,S4,Accord Oxaliplatin 50,Oxaliplatin ,50,mg,INF,10,1,834.33,92.70,129.79,"1,056.82",105.68,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/1065,718139001,L01XA,S4,Accord Oxaliplatin 100,Oxaliplatin ,100,mg,INF,20,1,"1,668.67",185.41,259.57,"2,113.64",105.68,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.12/0055,718147001,L01XA,S4,Profina ,Finasteride,1,mg,TAB,30,1,97.07,10.79,15.10,122.96,4.10,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.2/0140,718148001,L01AX,S3,Accord Pioglitazone 15,Pioglitazone,15,mg,TAB,30,1,64.79,7.20,10.08,82.07,2.74,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.2/0141,718150001,L01AX,S3,Accord Pioglitazone 30,Pioglitazone,30,mg,TAB,30,1,108.79,12.09,16.92,137.80,4.59,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.2/0142,718151001,L01AX,S3,Accord Pioglitazone 45,Pioglitazone,45,mg,TAB,30,1,173.26,19.25,26.95,219.47,7.32,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,45/1.3.2/0225,718535001,N07BB,S4,Naltima,Naltrexone hydrochloride,50,mg,TAB,28,1,631.42,70.16,98.22,799.80,28.56,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0556,719395001,L01CD,S4,Axtere 20 ,Docetaxel,20,mg/2ml,INF,2,1,534.03,59.34,83.07,676.44,338.22,02 October 2015,Discontinued,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0557,719396001,L01CD,S4,Axtere 80 ,Docetaxel,80,mg/8ml,INF,8,1,"2,136.16",237.35,332.29,"2,705.80",338.22,02 October 2015,Discontinued,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/1.2/0851,719547001,N06AB,S5,Accord Escitalopram 10 ,Escitalopram,10,mg ,TAB,28,1,46.86,5.21,7.29,59.35,2.12,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/1.2/0852,719548001,N06AB,S5,Accord Escitalopram 20 ,Escitalopram,20,mg ,TAB,28,1,65.28,7.25,10.15,82.69,2.95,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0506,719569001,N04BC,S4,Accord Ropinirole 0.25 mg,Ropinirole HCI,0,mg ,TAB,84,1,69.47,7.72,10.81,87.99,1.05,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0505,719570001,N04BC,S4,Accord Ropinirole 0.5 mg,Ropinirole HCI,1,mg ,TAB,84,1,115.79,12.87,18.01,146.67,1.75,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0507,719571001,N04BC,S4,Accord Ropinirole 1 mg,Ropinirole HCI,1,mg ,TAB,84,1,173.47,19.27,26.98,219.73,2.62,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0508,719572001,N04BC,S4,Accord Ropinirole 2 mg,Ropinirole HCI,2,mg ,TAB,84,1,270.40,30.04,42.06,342.51,4.08,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0509,719573001,N04BC,S4,Accord Ropinirole 5 mg,Ropinirole HCI,5,mg ,TAB,84,1,444.60,49.40,69.16,563.16,6.70,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0327,719621001,N05CD,S5,Accord Midazolam 15 mg/3 ml,Midazolam,15,mg/3ml,INJ,3,10,122.44,15.30,19.28,157.02,5.23,30 January 2017,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0328,719622001,N05CD,S5,Accord Midazolam 50 mg/10 ml,Midazolam,50,mg/10ml,INJ,10,1,40.81,5.10,6.43,52.34,5.23,30 January 2017,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0329,719623001,N05CD,S5,Accord Midazolam 5 mg/5 ml,Midazolam,5,mg/5ml,INJ,5,10,80.35,10.04,12.65,103.04,2.06,30 January 2017,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/26/1019,720381001,L01XA,S4,Cisacor 10,Cisplatin,1,mg/ml,INF,10,1,19.58,2.18,3.05,24.80,2.48,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/26/1021,720382001,L01XA,S4,Cisacor 50 ,Cisplatin,1,mg/ml,INF,50,1,97.91,10.88,15.23,124.02,2.48,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0377,720614001,L01CD,S4,Accord Paclitaxel 30,Paclitaxel,30,mg/5ml,INJ,5,1,104.51,11.62,16.26,132.38,26.48,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0378,720616001,L01CD,S4,Accord Paclitaxel 100,Paclitaxel ,100,mg/16.7ml,INJ,17,1,349.07,38.78,54.30,442.15,26.48,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0379,720617001,L01CD,S4,Accord Paclitaxel 300,Paclitaxel ,300,mg/50ml,INJ,50,1,"1,045.10",116.12,162.57,"1,323.80",26.48,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/20.1.1/0274,721169001,J01CR,S4,"Pirabax 4/0,5",Piperacillin,4,g,INJ,50,1,114.43,12.72,17.80,144.95,2.90,25 November 2016,,Generic,
,,,,,,,Tazobactam,1,g,,,,,,,,,,,,
0000000985,Accord Healthcare (Pty) Ltd,46/26/0487,721800001,L01DB,S4,Rubexet 10mg/5ml,Doxorubicin,10,mg/5ml,INJ,5,1,55.57,6.17,8.64,70.38,14.08,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,46/26/0488,721801001,L01DB,S4,Rubexet 50mg/25ml,Doxorubicin,50,mg/25ml,INJ,25,1,277.83,30.87,43.22,351.92,14.08,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,46/26/0489,721802001,L01DB,S4,Rubexet 200mg/100ml,Doxorubicin,200,mg/100ml,INJ,100,1,"1,111.32",123.48,172.87,"1,407.67",14.08,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,46/26/0484,721804001,L01DB,S4,Doxorubicin Accord 10mg/5ml,Doxorubicin,10,mg/5ml,INJ,5,1,56.63,6.30,8.81,71.73,14.35,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,46/26/0485,721805001,L01DB,S4,Doxorubicin Accord 50mg/25ml,Doxorubicin,50,mg/25ml,INJ,25,1,283.15,31.47,44.05,358.66,14.35,25 November 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,49/26/0891,722781001,L01XX,S4,Valtib,Bortezomib,,mg/10ml,INJ,10,1,"8,640.00",960.00,"1,344.00","10,944.00","1,094.40",19 December 2016,,Generic,
0000000288,Actavis Pharma  (Pty) Ltd,41/7.1.3/0127,710959001,C07AG,S3,Vediblok 12.5mg,Carvedilol,13,mg,TAB,30,1,61.24,6.80,9.53,77.57,2.59,15 December 2016,,Generic,
0000000288,Actavis Pharma  (Pty) Ltd,45/5.7.1/0795,721528001,R06AX,S2,ACUHIST,Desloratadine,5,mg,FCT,10,1,27.00,3.00,4.20,34.20,3.42,15 December 2016,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,41/7.1.3/0126,710958001,C07AG,S3,Vediblok 6.25mg,Carvedilol,6,mg,TAB,30,1,56.36,6.26,8.77,71.39,2.38,15 December 2016,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,41/7.1.3/0128,710960001,C07AG,S3,Vediblok 25mg,Carvedilol,25,mg,TAB,30,1,77.01,8.56,11.98,97.55,3.25,28 December 2016,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,42/21.12/0119,716420002,G02CB,S4,"Arigoline 0,5 mg",Cabergoline,1,mg,TAB,4,1,160.13,17.79,24.91,202.83,50.71,15 December 2016,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,42/21.5.1/0953,721277001,R03BA,S3,Budoneb 0.25mg/ml,Budesonide,0,mg/ml,SUS,2,20,139.19,15.47,21.65,176.31,4.41,15 December 2016,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,42/21.5.1/0954,721278001,R03BA,S3,Budoneb 0.5mg/ml,Budesonide,1,mg/ml,SUS,2,20,200.88,22.32,31.25,254.45,6.36,15 December 2016,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,45/5.7.1/0795,721528002,R06AX,S2,ACUHIST,Desloratadine,5,mg,FCT,30,1,81.00,9.00,12.60,102.60,3.42,15 December 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,42/20.2.2/0446,714868001,D01BA,S4,Terbi-Clear,Terbinafine Hydrochoride,250,mg,TAB,14,1,227.87,20.80,34.39,280.07,20.01,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,41/7.1.3/0175,714869001,C09AA,S3,Acti-Prex,Perindopril Tert-Butylamine,4,mg,TAB,30,1,71.30,6.85,10.94,89.10,2.97,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,41/1.2/0297,717372001,N06AB,S5,Acti-Lift 20 mg,Citalopram,20,mg,TAB,30,1,59.72,5.25,9.10,74.06,2.47,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,42/3.1/0322,718305001,M01S3,S3,Coxitec 15 mg,Meloxicam,15,mg,TAB,30,1,56.50,5.66,8.70,70.85,2.36,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,42/3.1/0321,718306001,M01AC,S3,"Coxitec 7,5 mg",Meloxicam,8,mg,TAB,30,1,31.04,2.63,4.72,38.39,1.28,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,44/13.4.1/0095,718307001,D07AC,S4,Momate Ointment,Mometasone Furoate,1,mg/g,OIN,20,1,95.91,8.15,14.57,118.63,5.93,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,43/13.4.1/0250,718942001,D07AC,S4,"Momate 0,1% Cream",Mometasone Furoate,1,mg/g,CRE,20,1,91.17,7.75,13.85,112.76,5.64,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1058,719366001,C10AA,S4,Lestavor 10,Atorvastatin,10,mg,TAB,30,1,26.83,2.68,4.13,33.64,1.12,05 May 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1059,719367001,C10AA,S4,Lestavor 20,Atorvastatin,20,mg,TAB,30,1,28.50,2.85,4.39,35.74,1.19,05 May 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1060,719368001,C10AA,S4,Lestavor 40,Atorvastatin,40,mg,TAB,30,1,47.63,4.76,7.33,59.72,1.99,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1061,719369001,C10AA,S4,Lestavor 80,Atorvastatin,80,mg,TAB,30,1,97.54,9.75,15.02,122.31,4.08,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,43/11.4.3/0502,720358001,A02BC,S4,Corpocid 20 mg,Omeptazole,20,mg,TAB,30,1,124.51,12.45,19.17,156.14,5.20,03 February 2016,,Generic,
0000001094,Activo Health (Pty) Ltd,45/34/0033,720613001,M05BA,S4,Zolapor,Zoledronic Acid,4,mg/5ml,INF,5,1,"1,200.43",120.04,184.87,"1,505.34",301.07,08 June 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0043,715059001,J01DC,S4,AUROPROZIL 250 mg,Cefprozil monohydrate,250,mg,TAB,10,1,99.04,7.92,14.97,121.94,12.19,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0044,715075001,J01DC,S4,AUROPROZIL 500 mg,Cefprozil monohydrate,500,mg,TAB,10,1,163.62,13.08,24.74,201.46,20.14,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0752,715142001,J01DC,S4,ZINOXIME 250 mg,Cefuroxime Axetil,250,mg,TAB,10,1,93.12,7.44,14.08,114.66,11.46,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0753,715261001,J01DC,S4,ZINOXIME 500 mg,Cefuroxime Axetil,500,mg,TAB,10,1,171.71,13.73,25.96,211.41,21.14,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/7.1.3/0110,716120001,C09BA,S3,AURO LISINOPRIL CO 10 mg,Lisinopril,10,mg,TAB,30,1,61.27,4.90,9.26,75.44,2.51,08 November 2016,,Generic,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/7.1.3/0111,716121001,C09BA,S3,AURO LISINOPRIL CO 20 mg,Lisinopril,20,mg,TAB,30,1,94.92,7.59,14.35,116.87,3.89,08 November 2016,,Generic,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0687,716122001,J01CA,S4,YOMAX 250 mg,Amoxycillin Trihydrate,250,mg,CAP,500,1,180.86,14.46,27.34,222.68,0.44,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0688,716123001,J01CA,S4,YOMAX 500 mg,Amoxycillin Trihydrate,500,mg,CAP,100,1,74.80,5.98,11.31,92.10,0.92,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0532,716124001,J01CR,S4,BINDOCLAV 375 mg,Amoxicillin Trihydrate,250,mg,TAB,15,1,37.67,3.01,5.69,46.38,3.09,08 November 2016,,Generic,
,,,,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0533,716125001,J01CR,S4,BINDOCLAV 625 mg,Amoxicillin Trihydrate,500,mg,TAB,15,1,60.49,4.83,9.14,74.48,4.96,08 November 2016,,Generic,
,,,,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0534,716126001,J01CR,S4,BINDOCLAV 1000 mg,Amoxicillin Trihydrate,875,mg,TAB,10,1,115.62,9.24,17.48,142.36,14.23,08 November 2016,,Generic,
,,,,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,44/10.1/0927,718049001,R05CB,S2,MUCATAK 200 EFFERVESCENT TABLETS,Acetylcysteine,200,mg,EFT,25,1,51.38,4.11,7.76,63.26,2.53,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,44/10.1/0928,718050001,R05C0,S2,MUCATAK 600 EFFERVESCENT TABLETS,Acetylcysteine,600,mg,EFT,10,1,46.48,3.71,7.02,57.23,5.72,08 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,45/34/0435,719858001,M05BA,S4,ZOMABON,Zoledronic Acid,4,mg/5ml,INF,5,1,"1,218.02",97.44,184.16,"1,499.62",299.92,22 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,46/8.3/0849,719989001,B03AC,S3,RAUTEVENE,iron,100,mg/5 ml,INJ,5,5,472.08,37.77,71.38,581.23,23.24,10 November 2016,,Generic,
0000001110,Actor Pharma (Pty) Ltd,47/15.4/0116,720971001,S01EE,S4,ATANA Ophthalmic Solution,Latanoprost,50,mcg/ml,OPD,3,1,126.55,10.12,19.13,155.82,62.32,08 November 2016,,Generic,
