Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
665,Adcock Ingram Critical Care (Pty) Ltd,E875 (Act 101/1965),701386003,B05XA,S3,Sabax Plasmalyte B (1000ml),Sodium chloride,6,g/1000ml,INF,1,,19.85,2.31,3.10,25.26,0.03,21 May 2012,,,
,,,,,,,Sodium bicarbonate,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Potassium chloride,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,E875 (Act 101/1965),701386004,B05XA,S3,Sabax Plasmalyte B (1000ml),Sodium chloride,6,g/1000ml,INF,10,,184.86,21.48,28.89,235.23,0.02,21 May 2012,,,
,,,,,,,Sodium bicarbonate,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Potassium chloride,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,701395003,B05XA,S3,Sabax Ringer-Lactate 2000ml,Calcium chloride,0,g/1000ml,INF,1,,28.32,3.28,4.42,36.02,,18 June 2010,,,
,,,,,,,Potassium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,701395004,B05XA,S3,Sabax Ringer-Lactate 2000ml,Sodium chloride,6,g/1000ml,INF,1,,30.40,3.53,4.75,38.69,,18 June 2010, ,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
,,,,,,,Potassium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Calcium chloride,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,701395005,B05XA,S3,Sabax Ringer-Lactate (2000ml),Sodium chloride,6,g/1000ml,INF,5,,141.54,16.45,22.12,180.10,,26 May 2010, ,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
,,,,,,,Potassium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Calcium chloride,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,36/20.1.1/0260,703368001,J01DB,S4,Sabax Cefazolin 1g Injection,Cefazolin,1,g,POW,1,,11.47,1.33,1.79,14.60,14.60,14 March 2012,,,
665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,703437001,B05XA,S3,Sabax Ringer-Lactate 500ml,Calcium chloride,0,g,INF,1,,10.61,1.23,1.66,13.50,,18 June 2010, ,,
,,,,,,,Potassium chloride,0,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,703437002,B05XA,S3,Sabax Ringer-Lactate (500ml),Calcium chloride,0,g,INF,18,,177.81,20.66,27.79,226.26,,26 May 2010, ,,
,,,,,,,Potassium chloride,0,g,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,35/10.2.1/0004,703469003,R03AC,S3,Sabax Nebrafen,Ipratropium Bromide,1,mg/4ml,SOL,60,,258.57,30.05,40.41,329.02,2.74,14 March 2012,,,
,,,,,,,Fenoterol,1,mg/4ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,S/34/106,703794001,B05XA,S3,Sabax Dianeal 2.5% Gluc (2.5) L,Calcium chloride,257,g/1000ml,SOL,1,,53.53,6.22,8.36,68.11,,18 June 2010, ,,
,,,,,,,Glucose,25,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,51,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,S/34/106,703794002,B05XA,S3,Sabax Dianeal 2.5%  (2.5 L),Calcium chloride,257,g/1000ml,SOL,4,,214.11,24.88,33.46,272.45,,18 June 2010, ,,
,,,,,,,Magnesium chloride,51,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose,25,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0327,703795001,B05XA,S3,Sabax Dian 4.25% Gluc Normal Cal.  (2.5l),Calcium chloride,0,g/1000ml,Dialysate,1,,53.37,6.20,8.34,67.92,,01 September 2010, ,,
,,,,,,,Glucose,43,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0326,703797001,B05XA,S3,Sabax Dian 2.5% Gluc Normal Cal.  (2.5l),Calcium chloride,0,g/1000ml,Dialysate,1,,51.85,6.02,8.10,65.98,,18 June 2010, ,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0326,703797002,B05XA,S3,Sabax Dian 2.5% Gluc Normal Cal.  (2.5l),Calcium chloride,0,g/1000ml,Dialysate,4,,207.39,24.10,32.41,263.90,,18 June 2010, ,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101 / 1965),703798001,B05XA,S3,Sabax Dianeal 1.5% Gluc (2.5l),Calcium chloride,260,g/1000ml,SOL,1,,57.82,6.72,9.04,73.57,,18 June 2010, ,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101 / 1965),703798002,B05XA,S3,Sabax Dianeal 1.5% Gluc (2.5l),Calcium chloride,260,g/1000ml,SOL,4,,231.27,26.87,36.14,294.29,,18 June 2010, ,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0325,703801001,B05XA,S3,Sabax Dian 1.5% Gluc Normal Cal (2.5L),Calcium chloride,0,g/1000ml,Dialysate,1,,53.38,6.20,8.34,67.92,,18 June 2010, ,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0325,703801002,B05XA,S3,Sabax Dian 1.5% Gluc Normal Cal (2.5L),Glucose,15,g/1000ml,Dialysate,4,,213.51,24.81,33.36,271.74,,18 June 2010, ,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
,,,,,,,Calcium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,S/34/106,705035001,B05XA,S3,Sabax Dianeal 2.5 (5l In 5l),Calcium chloride,257,g/1000ml,SOL,2,,58.85,6.82,9.19,74.86,,26 May 2010, ,,
,,,,,,,Glucose,25,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,51,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,S/34/106,705035002,B05XA,S3,Sabax Dianeal 2.5 (5l In 5l),Calcium chloride,257,mg/1000ml,SOL,1,,58.85,6.82,9.19,74.86,,26 May 2010, ,,
,,,,,,,Magnesium chloride,51,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose,25,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101 /1965) ,705036001,B05XA,S3,Sabax  Dianeal 1.5 (5l In 5l),Calcium chloride,260,g/1000ml,SOL,1,,58.85,6.82,9.19,74.86,,26 May 2010, ,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101 /1965) ,705036002,B05XA,S3,Sabax  Dianeal 1.5 5l In 5l,Calcium chloride,260,g/1000ml,SOL,1,,58.85,6.82,9.19,74.86,,26 May 2010, ,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101 /1965) ,705036003,B05XA,S3,Sabax  Dianeal 1.5 (5l In 5l),Calcium chloride,260,g/1000ml,SOL,2,,117.66,13.67,18.39,149.72,,26 May 2010, ,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,85/23.4/3,705037001,B05XA,S3,Sabax Plasma Vet 3000ml,Magnesium chloride,0,g/1000ml,INF,1,,52.21,6.07,8.16,66.43,,26 May 2010,,,
,,,,,,,Potassium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,8,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,85/23.4/3,705037002,B05XA,S3,Sabax Plasma Vet (3000ml),Sodium chloride,8,g/1000ml,INF,1,,52.21,6.07,8.16,66.43,,26 May 2010,,,
,,,,,,,Potassium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,,705038001,B05BB04,S1,Hemofil-M Factor VIII,Coagulation factor VIII,1,ZZZ,INJ,448,,11.51,1.34,1.80,14.64,0.03,21 May 2012,,,
665,Adcock Ingram Critical Care (Pty) Ltd,M/34/290,705041001,B05XA,S1,Sabatane 0.05% 500ml,Chlorhexidine,1,g,SOL,10,,7.00,0.81,1.09,8.91,,01 September 2010, ,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/10.2.1/0373,705722001,R03AC,S3,Sabax Combineb,Ipratropium Bromide,1,mg/2.5ml,SOL,60,,264.91,30.78,41.40,337.09,2.25,14 March 2012,,,
,,,,,,,Salbutamol Sulphate,3,mg/2ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0163,705924001,B05XA,S3,Sabax Low Magnesium Acid Diasol (1000ml),Acetic acid,6,g,SOL,2,,46.62,5.42,7.29,59.33,0.03,14 March 2012,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,2135,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,215,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0162,705927001,B05XA,S3,Sabax Low Glucose Acid Diasol (5000ml),Acetic acid,6,g,SOL,1,,59.38,6.90,9.28,75.56,0.02,14 March 2012,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Glucose,39,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,2135,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,215,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0162,705927002,B05XA,S3,Sabax Low Glucose Acid Diasol 5000ml,Magnesium chloride,2135,g,SOL,2,,110.58,12.85,17.28,140.71,0.01,14 March 2012,,,
,,,,,,,Sodium chloride,215,g,,,,,,,,,,,,
,,,,,,,Glucose,39,g,,,,,,,,,,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Acetic acid,6,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0400,705928001,B05XA,S3,Sabax Low Calcium Acid Diasol (1000ml),Acetic acid,6,g,SOL,1,,52.80,6.13,8.25,67.18,0.07,21 May 2012,,,
,,,,,,,Calcium chloride,6,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,2135,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,215,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0400,705928002,B05XA,S3,Sabax Low Calcium Acid Diasol (1000ml),Magnesium chloride,2,g,SOL,2,,105.59,12.27,16.50,134.36,0.07,21 May 2012,,,
,,,,,,,Sodium chloride,215,g,,,,,,,,,,,,
,,,,,,,Calcium chloride,6,g,,,,,,,,,,,,
,,,,,,,Acetic acid,6,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0164,705929001,B05XA,S3,"Sabax Liq Bicarb Concentrate 8,4%",Sodium bicarbonate,84,g,SOL,1,,59.38,6.90,9.28,75.56,0.02,14 March 2012,,,
,,,,,,,Sodium edetate,100,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0164,705929002,B05XA,S3,Sabax Liq Bicarb Concentrate 8.4%,Sodium bicarbonate,84,g,SOL,2,,110.58,12.85,17.28,140.71,0.01,14 March 2012,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0168,705931001,B05XA,S3,Sabax Standard Acute Acid Diasol,Acetic acid,6,g,SOL,1,,54.50,6.33,8.52,69.34,0.01,14 March 2012,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Glucose,154,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,5,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,198,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0165,705933001,B05XA,S1,Standard Chronic 1000ml,Acetic acid,6,g,SOL,1,,52.80,6.14,8.25,67.19,0.07,14 March 2012,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,5,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,215,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0165,705933002,B05XA,S3,Sabax Standard Chronic Acid Diasol (1000ml),Sodium chloride,215,g,SOL,2,,98.33,11.43,15.37,125.12,0.06,14 March 2012,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Acetic acid,6,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,5,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0169,705935001,B05BB,S3,Sabax High Potasium Acid Diasol (5000ml),Acetic acid,6,g,SOL,1,,61.67,7.17,9.64,78.48,0.02,14 March 2012,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Glucose,154,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,5,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,9,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,198,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,A39/34/0169,705935002,B05BB,S3,Sabax High Potasium Acid Diasol 5000ml,Sodium chloride,198,g,SOL,2,,123.35,14.33,19.28,156.96,0.02,14 March 2012,,,
,,,,,,,Glucose,154,g,,,,,,,,,,,,
,,,,,,,Potassium chloride,9,g,,,,,,,,,,,,
,,,,,,,Calcium chloride,8,g,,,,,,,,,,,,
,,,,,,,Acetic acid,6,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,5,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,37/34/0586,706189001,B05XA,S3,Physioneal 40 Glucose 3.86% (2l),Calcium chloride,1,g/ml,SOL,4,,93.79,10.90,14.66,119.34,,01 September 2010,,,
,,,,,,,Glucose,107,g/ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,37/34/0585,706198001,B05XA,S3,Physioneal 40 Glucose 2.27% (2l),Calcium chloride,1,g/ml,SOL,4,,91.62,10.65,14.32,116.58,,01 September 2010,,,
,,,,,,,Glucose,63,g/ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,37/34/0584,706199001,B05XA,S3,Physioneal 40 Glucose 1.36% (2l),Calcium chloride,1,g/ml,SOL,4,,366.51,42.59,57.27,466.37,,01 September 2010,,,
,,,,,,,Glucose,38,g/ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,37/34/0584,706199002,B05XA,S3,Physioneal 40 Glucose 1.36% (2l),Glucose,38,g/1000 ml,SOL,1,,85.33,9.90,13.33,108.56,,01 September 2010,,,
,,,,,,,Sodium chloride,8,g/ml,,,,,,,,,,,,
,,,,,,,Sodium bicarbonate,3,g/ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,X/34/164,706476001,B05XA,S3,Sabax Dianeal LS 2.5% Gluc (2.5l),Calcium chloride,,g/1000ml,Dialysate,1,,54.09,6.28,8.45,68.82,,18 June 2010, ,,
,,,,,,,Glucose,43,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,X/34/164,706476002,B05XA,S3,Sabax Dianeal LS 4.25 ,Calcium chloride,,g/1000ml,Dialysate,4,,216.34,25.14,33.81,275.29,,18 June 2010, ,,
,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose,43,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,37/34/0243,706480001,B05XA,S3,Nutrineal Pd4 W/1.1% Amin Acid 2.5L,Alanine,1,g/1000ml,SOL,1,,155.15,18.03,24.24,197.42,,18 June 2010,,,
,,,,,,,Arginine hydrochloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Calcium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Cycloserine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Glycine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Histidine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Isoleucine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Leucine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Lysine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Methionine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Phenylalanine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Proline,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Threonine,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Tryptophan,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Tyrosine,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Valine,1,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,37/34/0243,706480002,B05XA,S3,Nutrineal Pd4 W/1.1% Amin Acid (2.5L),Sodium chloride,5,g/1000ml,SOL,5,,722.30,83.93,112.87,919.10,,26 May 2010,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,38/34/0172,707038001,B05XA,S3,Extraneal 2L,Calcium chloride,0,g,SOL,1,,187.65,21.81,29.32,238.78,,26 May 2010, ,,
,,,,,,,Icodextrin,75,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,38/34/0172,707038002,B05XA,S3,Extraneal (2L),Icodextrin,75,g,SOL,1,,187.65,21.81,29.32,238.78,,26 May 2010,,,
,,,,,,,Sodium chloride,5,g,,,,,,,,,,,,
,,,,,,,Sodium lactate,5,g,,,,,,,,,,,,
,,,,,,,Calcium chloride,0,g,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g,,,,,,,,,,,,
,,,,,,,L-tyrosine,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty)Ltd,A39/20.1.1/0646,707699001,J01MA,S4,Sabax Ciprofloxacin 2mg/ml   (50ml)   ,Ciprofloxacin,2,mg/ml,INF,1,,26.76,3.11,4.18,34.05,34.05,30 August 2011,,,
,,,,,,,Sodium glycerophosphate,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Potassium chloride,4,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Glucose monohydrate,300,g/1000ml,,,,,,,,,,,,
,,,,,,,refined soya-bean oil + Refined olive oil,200,g/1000ml,,,,,,,,,,,,
,,,,,,,Calcium chloride,1,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty)Ltd,A39/20.1.1/0646,707699002,J01MA,S4,Sabax Ciprofloxacin 2mg/ml   (50ml)   ,Ciprofloxacin,2,mg/ml,INF,10,,267.59,31.09,41.82,340.50,34.05,31 October 2011, ,,
665,Adcock Ingram Critical Care (Pty)Ltd,A39/20.1.1/0646,707700001,J01MA,S4,Sabax Ciprofloxacin 2mg/ml     (100ml),Ciprofloxacin,2,mg/ml,INF,1,,53.53,6.22,8.37,68.12,68.12,30 August 2011,,,
665,Adcock Ingram Critical Care (Pty)Ltd,A39/20.1.1/0646,707700002,J01MA,S4,Sabax Ciprofloxacin 2mg/ml     (100ml),Ciprofloxacin,2,mg/ml,INF,10,,535.34,62.21,83.66,681.20,68.12,31 October 2011, ,,
665,Adcock Ingram Critical Care (Pty)Ltd,A39/20.1.1/0646,707701001,J01MA,S4,Sabax Ciprofloxacin 2mg/ml   (200ml),Ciprofloxacin,2,mg/ml,INF,1,,107.06,12.44,16.73,136.23,136.23,30 August 2011,,,
665,Adcock Ingram Critical Care (Pty)Ltd,A39/20.1.1/0646,707701002,J01MA,S4,Sabax Ciprofloxacin 2mg/ml   (200ml),Ciprofloxacin,2,mg/ml,INF,10,,107.06,12.44,16.73,136.23,136.23,30 August 2011, ,,
665,Adcock Ingram Critical Care (Pty) Ltd,27/20.2.6/0562,708770001,G01AF,S4,Sabax Metronidazole 500mg/100ml,Metronidazole ,5,mg/100ml,INF,1,,8.87,1.03,1.39,11.29,11.29,25 March 2011,,,
665,Adcock Ingram Critical Care (Pty) Ltd,27/20.2.6/0562,708770002,G01AF,S4,Sabax Metronidazole 500mg/100ml,Metronidazole ,5,mg/100ml,INF,50,,443.47,51.53,69.30,564.30,11.29,25 March 2011,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0325,710449001,B05XA,S3,Sabax Dianeal Normal Calcium 1.5 Glucose (5L),Calcium chloride,0,g/1000ml,Dialysate,1,,71.29,8.28,11.14,90.71,,18 June 2010, ,,
,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0325,710449002,B05XA,S3,Sabax Dianeal Normal Calcium 1.5 Glucose (5L),Glucose,15,g/1000ml,Dialysate,2,,132.75,15.43,20.74,168.92,,26 May 2010, ,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
,,,,,,,Calcium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
665,Adcock Ingram Critical Care (Pty) Ltd,29/34/0326,710451001,B05XA,S3,Sabax Dianeal Normal Calcium 2.5% Glucose 5L,Glucose,25,g/1000ml,Dialysate,1,,71.29,8.28,11.14,90.71,,18 June 2010, ,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
,,,,,,,Calcium chloride,0,g/1000ml,,,,,,,,,,,,
,,,,,,,Magnesium chloride,0,g/1000ml,,,,,,,,,,,,
