Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000985,Accord Healthcare (Pty) Ltd,42/2.6.5/0156,713967001,N05AX,S5,Rispacor 1,Risperidone,1,mg,TAB,30,1,213.11,23.68,33.15,269.94,9.00,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/7.1/0659,713971001,C08CA,S3,Amtas 5 ,Amlodipine Besilate,5,mg,TAB,30,1,46.19,5.13,7.18,58.50,1.95,16 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/7.1/0660,713972001,C08CA,S3,Amtas 10 ,Amlodipine Besilate,10,mg,TAB,30,1,72.75,8.08,11.32,92.15,3.07,16 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/2.6.5/0155,714101001,N05AX,S5,Rispacor 0.5,Risperidone,1,mg,TAB,30,1,111.45,12.38,17.33,141.16,4.71,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0640,714426001,A10BA,S3,Accord Metformin 850,Metformin Hydrochloride,850,mg,TAB,60,1,29.37,3.26,4.57,37.20,0.62,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0639,714427001,A10BA,S3,Accord Metformin 500,Metformin Hydrochloride,500,mg,TAB,100,1,27.09,3.01,4.21,34.31,0.34,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0089,715322001,L01BC,S4,Cytigem 200mg ,Gemcitabine Hydrochloride,200,mg/10ml,INJ,10,1,204.55,22.73,31.82,259.10,25.91,10 June 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0902,715323001,L01BC,S4,Cytigem 1g ,Gemcitabine Hydrochloride,1,g/50ml,INJ,50,1,"1,022.76",113.64,159.10,"1,295.50",25.91,10 June 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0259,715703001,L02BG,S4,Accord Anastrozole,Anastrozole,1,mg,TAB,30,1,306.49,34.06,47.68,388.23,12.94,03 September 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0323,715704001,L02BG,S4,"Accord Letrozole 2,5 mg",Letrozole,3,mg,TAB,30,1,350.46,38.94,54.52,443.92,14.80,15 August 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0431,715705001,L02BB,S4,Accord Bicalutamide 50 mg,Bicalutamide,50,mg,TAB,30,1,422.37,46.93,65.70,535.00,17.83,16 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.5/0372,715709001,C10AA,S4,Pixeta 10,Pravastatin Sodium,10,mg,TAB,30,1,104.38,11.60,16.24,132.22,4.41,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.5/0373,715710001,C10AA,S4,Pixeta 20,Pravastatin Sodium,20,mg,TAB,30,1,114.37,12.71,17.79,144.87,4.83,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.5/0358,715711001,C10AA,S4,Pixeta 40,Pravastatin Sodium,40,mg,TAB,30,1,157.58,17.51,24.51,199.60,6.65,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1015,715712001,M05BA,S4,Ostena 10,Alendronate Sodium ,10,mg,TAB,28,1,146.14,16.24,22.73,185.11,6.61,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1016,715713001,M05BA,S3,Ostena 70,Alendronate Sodium,70,mg,TAB,4,1,134.51,14.94,20.92,170.37,42.59,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0324,715718001,L02BG,S4,Laradex,Letrozole,3,mg,TAB,30,1,742.34,82.48,115.48,940.30,31.34,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0260,715720001,L02BG,S4,Stradexa,Anastrozole,1,mg,TAB,30,1,301.50,33.50,46.90,381.90,12.73,03 September 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/21.12/0430,715721001,L02BB,S4,Caloxa 50 mg,Bicalutamide,50,mg,TAB,30,1,389.89,43.32,60.65,493.86,16.46,18 June 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.3/0356,715852001,N02CC,S4,Accord Sumatriptan 50 mg,Sumatriptan ,50,mg,TAB,2,1,65.04,7.23,10.12,82.39,41.20,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.3/0357,715853001,N02CC,S4,Accord Sumatriptan 100 mg,Sumatriptan,100,mg,TAB,4,1,157.46,17.50,24.49,199.45,49.86,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1013,715854001,M05BA,S3,Accord Alendronate 10,Alendronic Acid,10,mg,TAB,28,1,149.24,16.58,23.21,189.03,6.75,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/3.2/1014,715855001,M05BA,S3,Accord Alendronate 70,Alendronic Acid,70,mg,TAB,4,1,164.67,18.30,25.61,208.58,52.15,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/7.1.3/0325,715856001,C09DA,S3,"Losaar Plus 50/12,5",Losartan Potassium ,50,mg,TAB,30,1,57.24,6.36,8.90,72.50,2.42,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,,715856001,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000985,Accord Healthcare (Pty) Ltd,42/7.1.3/0326,715857001,C09DA,S3,Losaar Plus 100/25,Losartan Potassium ,100,mg,TAB,30,1,61.74,6.86,9.60,78.20,2.61,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,,715857001,,,,Hydrochlorothiazide,25,mg,,,,,,,,,,,,
0000000985,Accord Healthcare (Pty) Ltd,41/11.4.3/0663,715885001,A02BC,S4,Accord Omeprazole 40 mg Injection,Omeprazole,40,mg,INJ,1,1,31.86,3.54,4.95,40.35,40.35,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0153,716228001,L01DB,S4,Accord Epirubicin 10,Epirubicin Hydrochloride,2,mg/ml,INJ,5,1,85.98,9.55,13.37,108.90,21.78,24 July 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0900,716239001,L01DB,S4,Accord Epirubicin 50,Epirubicin Hydrochloride,2,mg/ml,INJ,25,1,429.87,47.76,66.87,544.50,21.78,24 July 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0152,716240001,L01DB,S4, Epicord 10,Epirubicin Hydrochloride,2,mg/ml,INJ,5,1,85.86,9.54,13.36,108.76,21.75,21 January 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0897,716241001,L01DB,S4, Epicord 50,Epirubicin Hydrochloride,2,mg/ml,INJ,25,1,429.30,47.70,66.78,543.78,21.75,21 January 2016,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0656,716714001,A10BB,S3,Accord Glimepiride 1 mg,Glimepiride ,1,mg,TAB,30,1,34.34,3.81,5.34,43.49,1.45,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0657,716715001,A10BB,S3,Accord Glimepiride 2 mg,Glimepiride ,2,mg,TAB,30,1,67.93,7.55,10.57,86.05,2.87,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,41/21.2/0658,716716001,A10BB,S3,Accord Glimepiride 4 mg,Glimepiride ,4,mg,TAB,30,1,107.29,11.92,16.69,135.90,4.53,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.12/0056,716739001,G04CB,S4,Accord Finasteride 5 mg ,Finasteride,5,mg,TAB,30,1,152.21,16.91,23.68,192.80,6.43,24 July 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.12/0058,716741001,G04CB,S4,Intas Finasteride 5 mg ,Finasteride,5,mg,TAB,30,1,142.38,15.82,22.15,180.35,6.01,13 October 2015,Discontinued,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0374,717008001,L01CD,S4,Paxitas 30,Paclitaxel,30,mg/5ml,INJ,5,1,126.35,14.04,19.66,160.05,32.01,26 November 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0375,717009001,L01CD,S4,Paxitas 100,Paclitaxel ,100,mg/16.7ml,INJ,17,1,422.03,46.89,65.65,534.57,32.01,26 November 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0376,717011001,L01CD,S4,Paxitas 300,Paclitaxel ,300,mg/50ml,INJ,50,1,"1,263.55",140.39,196.55,"1,600.50",32.01,26 November 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/5.10/0891,717049001,A04AA,S4,Alepet 4,Ondansetron ,4, mg/2ml,INJ,2,5,50.92,5.66,7.92,64.50,6.45,19 November 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/5.10/0892,717050001,A04AA,S4,Alepet 8,Ondansetron ,8, mg/4ml,INJ,4,5,101.84,11.32,15.84,129.00,6.45,19 November 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0380,717829001,L01XA,S4,Intas Oxaliplatin 50,Oxaliplatin ,5,mg/ml,INF,10,1,761.85,84.65,118.51,965.01,96.50,30 June 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/1066,717830001,L01XA,S4,Intas Oxaliplatin 100,Oxaliplatin ,5,mg/ml,INF,20,1,"1,523.70",169.30,237.02,"1,930.02",96.50,30 June 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0964,718095001,L01AX,S4,Temintas 5,Temozolomide,5,mg,CAP,5,1,70.20,7.80,10.92,88.92,17.78,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0965,718096001,L01AX,S4,Temintas 20,Temozolomide,20,mg,CAP,5,1,280.80,31.20,43.68,355.68,71.14,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0966,718097001,L01AX,S4,Temintas 100,Temozolomide,100,mg,CAP,5,1,"1,404.00",156.00,218.40,"1,778.40",355.68,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0967,718098001,L01AX,S4,Temintas 250,Temozolomide,250,mg,CAP,5,1,"3,510.00",390.00,546.00,"4,446.00",889.20,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0960,718133001,L01AX,S4,Accord Temozolomide 5,Temozolomide,5,mg,CAP,5,1,72.50,8.06,11.28,91.84,18.37,24 July 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0961,718134001,L01AX,S4,Accord Temozolomide 20,Temozolomide,20,mg,CAP,5,1,290.00,32.22,45.11,367.33,73.47,24 July 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0962,718135001,L01AX,S4,Accord Temozolomide 100,Temozolomide,100,mg,CAP,5,1,"1,450.01",161.11,225.56,"1,836.68",367.34,24 July 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0963,718136001,L01AX,S4,Accord Temozolomide 250 ,Temozolomide,250,mg,CAP,5,1,"3,701.73",411.30,575.82,"4,688.85",937.77,10 June 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0381,718138001,L01XA,S4,Accord Oxaliplatin 50,Oxaliplatin ,50,mg,INF,10,1,773.69,85.96,120.35,980.00,98.00,16 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/1065,718139001,L01XA,S4,Accord Oxaliplatin 100,Oxaliplatin ,100,mg,INF,20,1,"1,547.37",171.93,240.70,"1,960.00",98.00,16 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.12/0055,718147001,L01XA,S4,Profina ,Finasteride,1,mg,TAB,30,1,90.08,10.01,14.01,114.10,3.80,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.2/0140,718148001,L01AX,S3,Accord Pioglitazone 15,Pioglitazone,15,mg,TAB,30,1,60.08,6.68,9.35,76.11,2.54,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.2/0141,718150001,L01AX,S3,Accord Pioglitazone 30,Pioglitazone,30,mg,TAB,30,1,100.89,11.21,15.69,127.79,4.26,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/21.2/0142,718151001,L01AX,S3,Accord Pioglitazone 45,Pioglitazone,45,mg,TAB,30,1,160.67,17.85,24.99,203.51,6.78,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,45/1.3.2/0225,718535001,N07BB,S4,Naltima,Naltrexone hydrochloride,50,mg,TAB,28,1,585.52,65.06,91.08,741.66,26.49,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0556,719395001,L01CD,S4,Axtere 20 ,Docetaxel,20,mg/2ml,INF,2,1,534.03,59.34,83.07,676.44,338.22,02 October 2015,Discontinued,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0557,719396001,L01CD,S4,Axtere 80 ,Docetaxel,80,mg/8ml,INF,8,1,"2,136.16",237.35,332.29,"2,705.80",338.22,02 October 2015,Discontinued,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/1.2/0851,719547001,N06AB,S5,Accord Escitalopram 10 ,Escitalopram,10,mg ,TAB,28,1,43.63,4.85,6.79,55.27,1.97,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/1.2/0852,719548001,N06AB,S5,Accord Escitalopram 20 ,Escitalopram,20,mg ,TAB,28,1,60.65,6.74,9.43,76.82,2.74,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0506,719569001,N04BC,S4,Accord Ropinirole 0.25 mg,Ropinirole HCI,0,mg ,TAB,84,1,64.42,7.16,10.02,81.60,0.97,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0505,719570001,N04BC,S4,Accord Ropinirole 0.5 mg,Ropinirole HCI,1,mg ,TAB,84,1,107.37,11.93,16.70,136.00,1.62,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0507,719571001,N04BC,S4,Accord Ropinirole 1 mg,Ropinirole HCI,1,mg ,TAB,84,1,160.86,17.87,25.02,203.75,2.43,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0508,719572001,N04BC,S4,Accord Ropinirole 2 mg,Ropinirole HCI,2,mg ,TAB,84,1,250.76,27.86,39.00,317.62,3.78,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/5.4.1/0509,719573001,N04BC,S4,Accord Ropinirole 5 mg,Ropinirole HCI,5,mg ,TAB,84,1,412.28,45.81,64.13,522.22,6.22,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0327,719621001,N05CD,S5,Accord Midazolam 15 mg/3 ml,Midazolam,15,mg/3ml,INJ,3,10,118.30,13.14,18.40,149.84,4.99,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0328,719622001,N05CD,S5,Accord Midazolam 50 mg/10 ml,Midazolam,50,mg/10ml,INJ,10,1,42.77,4.75,6.65,54.17,5.42,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,42/26/0329,719623001,N05CD,S5,Accord Midazolam 5 mg/5 ml,Midazolam,5,mg/5ml,INJ,5,10,77.63,8.62,12.07,98.32,1.97,03 July 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/26/1019,720381001,L01XA,S4,Cisacor 10,Cisplatin,1,mg/ml,INF,10,1,18.16,2.02,2.82,23.00,2.30,20 August 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,43/26/1021,720382001,L01XA,S4,Cisacor 50 ,Cisplatin,1,mg/ml,INF,50,1,90.79,10.09,14.12,115.00,2.30,20 August 2014,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0377,720614001,L01CD,S4,Accord Paclitaxel 30,Paclitaxel,30,mg/5ml,INJ,5,1,126.45,14.05,19.67,160.17,32.03,21 October 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0378,720616001,L01CD,S4,Accord Paclitaxel 100,Paclitaxel ,100,mg/16.7ml,INJ,17,1,422.34,46.93,65.70,534.97,32.03,21 October 2015,,Generic,
0000000985,Accord Healthcare (Pty) Ltd,44/26/0379,720617001,L01CD,S4,Accord Paclitaxel 300,Paclitaxel ,300,mg/50ml,INJ,50,1,"1,264.50",140.50,196.70,"1,601.70",32.03,21 October 2015,,Generic,
0000000288,Actavis Pharma  (Pty) Ltd,41/7.1.3/0127,710959001,C07AG,S3,Vediblok 12.5mg,Carvedilol,13,mg,TAB,30,1,57.58,6.40,8.96,72.94,2.43,22 July 2015,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,41/7.1.3/0126,710958001,C07AG,S3,Vediblok 6.25mg,Carvedilol,6,mg,TAB,30,1,53.00,5.89,8.24,67.13,2.24,22 July 2015,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,41/7.1.3/0128,710960001,C07AG,S3,Vediblok 25mg,Carvedilol,25,mg,TAB,30,1,35.99,4.00,5.60,45.59,1.52,22 July 2015,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,42/21.12/0119,716420002,G02CB,S4,"Arigoline 0,5 mg",Cabergoline,1,mg,TAB,4,1,148.50,16.50,23.10,188.10,47.03,24 July 2015,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,42/21.5.1/0953,721277001,R03BA,S3,Budoneb 0.25mg/ml,Budesonide,0,mg/ml,SUS,2,20,129.09,14.34,20.08,163.51,4.09,19 August 2015,,Generic,
0000000288,Actavis Pharma (Pty) Ltd,42/21.5.1/0954,721278001,R03BA,S3,Budoneb 0.5mg/ml,Budesonide,1,mg/ml,SUS,2,20,186.28,20.70,28.98,235.96,5.90,19 August 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,42/20.2.2/0446,714868001,D01BA,S4,Terbi-Clear,Terbinafine Hydrochoride,250,mg,TAB,14,1,214.57,19.85,32.82,267.24,19.09,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,41/7.1.3/0175,714869001,C09AA,S3,Acti-Prex,Perindopril Tert-Butylamine,4,mg,TAB,30,1,68.04,6.54,10.44,85.02,2.83,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,41/1.2/0297,717372001,N06AB,S5,Acti-Lift 20 mg,Citalopram,20,mg,TAB,30,1,56.99,5.01,8.68,70.67,2.36,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,42/3.1/0322,718305001,M01S3,S3,Coxitec 15 mg,Meloxicam,15,mg,TAB,30,1,53.91,5.40,8.30,67.61,2.26,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,42/3.1/0321,718306001,M01AC,S3,"Coxitec 7,5 mg",Meloxicam,8,mg,TAB,30,1,29.62,2.51,4.50,36.64,1.22,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,44/13.4.1/0095,718307001,D07AC,S4,Momate Ointment,Mometasone Furoate,1,mg/g,OIN,20,1,91.52,7.78,13.90,113.20,5.66,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,43/13.4.1/0250,718942001,D07AC,S4,"Momate 0,1% Cream",Mometasone Furoate,1,mg/g,CRE,20,1,86.99,7.39,13.21,107.60,5.38,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1058,719366001,C10AA,S4,Lestavor 10,Atorvastatin,10,mg,TAB,30,1,26.97,2.70,4.15,33.82,1.13,09 October 2014,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1059,719367001,C10AA,S4,Lestavor 20,Atorvastatin,20,mg,TAB,30,1,28.50,2.85,4.39,35.74,1.19,09 October 2014,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1060,719368001,C10AA,S4,Lestavor 40,Atorvastatin,40,mg,TAB,30,1,45.45,4.54,7.00,56.99,1.90,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,44/7.5/1061,719369001,C10AA,S4,Lestavor 80,Atorvastatin,80,mg,TAB,30,1,93.07,9.31,14.33,116.71,3.89,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,43/11.4.3/0502,720358001,A02BC,S4,Corpocid 20 mg,Omeptazole,20,mg,TAB,30,1,118.81,11.88,18.30,148.98,4.97,22 September 2015,,Generic,
0000001094,Activo Health (Pty) Ltd,45/34/0033,720613001,M05BA,S4,Zolapor,Zoledronic Acid,4,mg/5ml,INF,5,1,"1,320.03",132.00,203.28,"1,655.32",331.06,17 July 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0043,715059001,J01DC,S4,AUROPROZIL 250 mg,Cefprozil monohydrate,250,mg,TAB,10,1,91.44,7.77,13.89,113.10,11.31,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0044,715075001,J01DC,S4,AUROPROZIL 500 mg,Cefprozil monohydrate,500,mg,TAB,10,1,151.06,12.84,22.94,186.84,18.68,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0752,715142001,J01DC,S4,ZINOXIME 250 mg,Cefuroxime Axetil,250,mg,TAB,10,1,85.97,7.31,13.06,106.34,10.63,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.1/0753,715261001,J01DC,S4,ZINOXIME 500 mg,Cefuroxime Axetil,500,mg,TAB,10,1,158.52,13.47,24.08,196.07,19.61,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/7.1.3/0110,716120001,C09BA,S3,AURO LISINOPRIL CO 10 mg,Lisinopril,10,mg,TAB,30,1,56.58,4.80,8.59,69.97,2.33,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,,716120001,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/7.1.3/0111,716121001,C09BA,S3,AURO LISINOPRIL CO 20 mg,Lisinopril,20,mg,TAB,30,1,87.64,7.45,13.31,108.40,3.61,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,,716121001,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0687,716122001,J01CA,S4,YOMAX 250 mg,Amoxycillin Trihydrate,250,mg,CAP,500,1,166.96,14.19,25.36,206.51,0.41,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0688,716123001,J01CA,S4,YOMAX 500 mg,Amoxycillin Trihydrate,500,mg,CAP,100,1,69.06,5.87,10.49,85.42,0.85,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0532,716124001,J01CR,S4,BINDOCLAV 375 mg,Amoxicillin Trihydrate,250,mg,TAB,15,1,34.79,2.95,5.29,43.03,2.87,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,,716124001,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0533,716125001,J01CR,S4,BINDOCLAV 625 mg,Amoxicillin Trihydrate,500,mg,TAB,15,1,55.86,4.75,8.48,69.09,4.60,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,,716125001,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,41/20.1.2/0534,716126001,J01CR,S4,BINDOCLAV 1000 mg,Amoxicillin Trihydrate,875,mg,TAB,10,1,106.75,9.07,16.21,132.03,13.20,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,,716126001,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,44/10.1/0927,718049001,R05CB,S2,MUCATAK 200 EFFERVESCENT TABLETS,Acetylcysteine,200,mg,EFT,25,1,47.67,3.81,7.20,58.68,2.34,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,44/10.1/0928,718050001,R05C0,S2,MUCATAK 600 EFFERVESCENT TABLETS,Acetylcysteine,600,mg,EFT,10,1,45.18,3.61,6.83,55.62,5.56,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,45/34/0435,719858001,M05BA,S4,ZOMABON,Zoledronic Acid,4,mg/5ml,INF,5,1,"1,361.10",108.89,205.80,"1,675.79",335.16,22 April 2015,,Generic,
0000001110,ACTOR PHARMA (PTY) LTD,46/8.3/0849,719989001,B03AC,S3,RAUTEVENE,iron,100,mg/5 ml,INJ,5,5,512.24,40.98,77.45,630.67,25.23,01 April 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,47/15.4/0116,720971001,S01EE,S4,ATANA Ophthalmic Solution,Latanoprost,50,mcg/ml,OPD,3,1,117.36,9.39,17.75,144.50,57.80,29 May 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,45/15.4/1035,720983001,S01EC,,GLAUCOPRESS Ophthalmic Solution,Dorzolamide,20,mg,OPD,5,1,93.24,7.46,14.10,114.80,22.96,28 July 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,45/15.4/0688,721293001,S01EA,S3,BRIMOCT,Brimonidine,2,mg/ml,OPD,5,1,137.26,10.98,20.75,168.99,33.80,07 August 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,47/20.1.1/0523,721510001,J01DE,S4,Cefepime Actor 1,Cefepime,1,g,INJ,11,1,137.55,13.76,21.18,172.49,15.13,18 November 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,47/20.1.1/0524,721511001,J01DE,S4,Cefepime Actor 2,Cefepime,2,g,INJ,13,1,256.86,25.69,39.56,322.11,25.16,18 November 2015,,Generic,
0000001110,Actor Pharma (Pty) Ltd,47/18.8/0525,721606001,G03FA,S3,LEVETTE ,Ethinylestradiol,0,mg,TAB,28,1,52.60,5.26,8.10,65.96,2.36,26 October 2015,,Generic,
,Actor Pharma (Pty) Ltd,,721606001,,,,Levonorgestrel,0,mg,,,,,,,,,,,,
0000001110,Actor Pharma (Pty) Ltd,33/21.8.2/0471,880612002,G03AC,S2,NORLEVO,Levonorgestrel,1,mg,TAB,2,1,39.69,3.97,6.11,49.77,24.89,01 April 2015,,Originator,
0000000665,Adcock Ingram Critical Care (Pty) Ltd,30/20.1.2/0463,700609003,J01CA,S4,Adco Piperacillin 2G/20Ml,Piperacillin,2,g/1000ml,POW,5,,148.77,17.29,23.25,189.31,1.88,30 April 2014,Discontinued,Generic,
0000000665,Adcock Ingram Critical Care (Pty) Ltd,30/20.1.2/0463,700609004,J01CA,S4,Sabax Piperacillin 2G/20Ml,Piperacillin,2,g/1000ml,POW,1,,29.75,3.46,4.65,37.86,1.88,30 April 2014,Discontinued,Generic,
0000000665,Adcock Ingram Critical Care (Pty) Ltd,30/20.1.2/0464,700611005,J01CA,S4,Sabax Piperacillin 4G/50Ml,Piperacillin,4,g/1000ml,POW,1,,268.58,31.21,41.97,341.75,6.84,30 April 2014,Discontinued,Generic,
