Dtabase Of Medicine Prices 31st March 2010,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000697,Alcon Laboratories S.A.(Pty)Ltd,X/15.4/178,833789007,S01EA,S4,Iopidine Unit Dose 0.25ml,Apraclonidine,1,%,OPD,24,,"1,645.40",272.32,268.48,"2,186.19",91.09,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1135,734276001,S01FA,S3,Isopto Atropine 1% 5ml,Atropine,1,%,OPD,1,,71.03,11.76,11.59,94.37,94.37,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1129,734284004,S01EB,S3,Isopto Carpine 1% 15ml,Pilocarpine,1,%,OPD,1,,60.91,10.08,9.94,80.93,80.93,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1161,734179006,S01EB,S3,Isopto Carpine 2% 15ml,Pilocarpine,2,%,OPD,1,,58.78,9.73,9.59,78.10,78.10,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1159,734195001,S01EB,S3,Isopto Carpine 4% 15ml,Pilocarpine,4,%,OPD,1,,65.91,10.91,10.75,87.57,87.57,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1131,734322003,S01FA,S3,Isopto Homatropine 2% 5ml,Homatropine,2,%,OPD,1,,69.36,11.48,11.32,92.15,92.15,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1143,740446002,S01BA,S4,Maxidex 5ml,Dexamethasone,0,%,OPD,1,,81.62,13.51,13.32,108.45,108.45,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1158,740462008,S01CA,S4,Maxitrol 3.5g,Dexamethasone,0,iu,EYO,1,,80.19,13.27,13.08,106.55,106.55,2009-02-20,,,
,,,,,,,Neomycin,3500,iu,,,,,,,,,,,,
,,,,,,,Polymyxin B,6000,iu,,,,,,,,,,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1145,740454005,S01CA,S4,Maxitrol 5ml,Dexamethasone,0,iu,OPD,1,,78.18,12.94,12.76,103.87,103.87,2009-02-20,,,
,,,,,,,Neomycin,3500,iu,,,,,,,,,,,,
,,,,,,,Polymyxin B,6000,iu,,,,,,,,,,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,,709634001,S01JA,S3,Fluorescein 100 mg/ml 5ml,Fluorescein ,10,%,INJ,12,,"1,850.59",306.27,301.96,"2,458.82",204.90,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,H.1154,745383009,S01FA,S3,Mydriacyl 1% 15ml,Tropicamide,1,%,OPD,1,,86.30,14.28,14.08,114.66,114.66,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,RX/15.1/240,745987001,A01AB,S4,Natacyn 5ml,Natamycin,5,%,OPD,1,,969.62,160.47,158.21,"1,288.31","1,288.31",2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,33/15.4/0189,701415001,S01GX,S2,Patanol 5ml,Olopatadine,0,%,OPD,1,,76.74,12.70,12.52,101.96,101.96,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,R/15.4/121,755389018,S01EB,S3,Pilogel 5g,Pilocarpine,4,%,OPG,1,,148.52,24.58,24.23,197.33,197.33,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,X/3/408,808296019,S01KA,S4,Provisc Ophthalmic Viscosurgical Device,Hyaluronic acid,1,%,OPD,1,,588.61,97.42,96.04,782.07,920.08,2009-04-25,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,X/3/408,814377009,S01KA,S4,Provisc Ophthalmic Viscosurgical Device,Hyaluronic acid,1,%,OPD,1,,380.86,63.03,62.15,506.04,920.07,2009-04-25,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,X/3/408,878081003,S01KA,S4,Provisc Ophthalmic Viscosurgical Device,Hyaluronic acid,1,%,OPD,0,,277.00,45.84,45.20,368.04,920.10,2009-04-25,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,X/15.3/92,789186004,S01CA,S4,Tobradex 3.5g,Dexamethasone,0,%,EYO,1,,87.42,14.47,14.26,116.15,116.15,2009-02-20,,,
,,,,,,,Tobramycin,0,%,,,,,,,,,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,X/15.3/91,789194007,S01CA,S4,Tobradex 5ml,Dexamethasone,0,%,OPD,1,,87.50,14.48,14.28,116.26,116.26,2009-02-20,,,
,,,,,,,Tobramycin,0,%,,,,,,,,,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,P/15.1/205,771104006,S01AA,S4,Tobrex 3.5g,Tobramycin,0,%,EYO,1,,56.47,9.35,9.21,75.03,75.03,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,P/15.1/58,771082002,S01AA,S4,Tobrex 5ml,Tobramycin,0,%,OPD,1,,56.24,9.31,9.18,74.73,74.73,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,36/15.4/0333,702534003,S01EE,S4,Travatan OPD (4%) 2.5ml,Travoprost,4,%,OPD,1,,146.23,24.20,23.86,194.29,194.29,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,40/15.1/0164,707883001,S01AX,S4,Vigamox 5ml,Moxifloxacin,1,%,OPD,1,,108.61,17.97,17.72,144.30,144.30,2009-02-20,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,Y/3/319,789437007,S01KA,S4,Viscoat Ophthalmic Viscosurgical Device,Chondroitin sulfate,4,%,OPD,1,,896.75,148.41,146.32,"1,191.48","1,588.64",2009-04-25,,,
,,,,,,,Hyaluronic acid,3,%,,,,,,,,,,,,
0000000697,Alcon Laboratories S.A.(Pty)Ltd,Y/3/319,878103007,S01KA,S4,Viscoat Ophthalmic Viscosurgical Device,Chondroitin sulfate,4,%,OPD,1,,597.83,98.94,97.55,794.32,"1,588.64",2009-04-25,,,
,,,,,,,Hyaluronic acid,3,%,,,,,,,,,,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,29/15.4/0265,820032018,S01BC,S3,  Acular 5ml,Ketorolac,5,mg/ml,OPD,1,,120.81,7.71,17.99,146.51,146.51,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,A39/15.4/0202 ,709410001,S01EA,S3,Alphagan Purite,Brimonidine and purite,2,mg/ml,OPD,1,,132.55,8.46,19.74,160.76,160.76,2009-03-06,,,
0000000414,Allergan Pharmaceutical (Pty) Ltd,42/15.4/0127,714110001,S01B,S4,Ganfort,Bimatoprost,0,mg/ml,OPD,1,,172.49,11.01,25.69,209.19,69.73,2010-03-05,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,S/15.4/194,781134005,S01ED,S3,Betagan 0.5% 7.5ml,Levobunolol,5,mg/ml,OPD,1,,115.77,7.39,17.24,140.40,140.40,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,27/30.4/0164,813850002,J06AA,S4,Botox 100 unit,Botulinum Toxin Type A,0,mcg/vial,INJ,100,,"2,147.35",137.07,319.82,"2,604.24","2,604.24",2010-01-13,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,A39/15.4/0464,709863001,S01EA,S3,Combigan 5ml,Brominidine tartrate,2,mg,OPD,1,,132.54,8.46,19.74,160.74,160.74,,,,
,,,,,,,Diphenhydramine HCL                ,14,mg/5ml,,,,,,,,,,,,
,,,,,,,Codeine phosphate,,%,,,,,,,,,,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,Z/15.1/347,839957009,S01AX,S4,Exocin 5ml,Ofloxacin,3,mg/ml,OPD,1,,46.06,2.94,6.86,55.86,55.86,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,J/15.2/335,726966002,S01CA,S4,FML Neo Liquifilm Ophthalmic Suspension 5ml,Fluorometholone,1,mg/ml,OPD,1,,101.37,6.47,15.10,122.94,122.94,2009-03-06,,,
,,,,,,,Neomycin,5,mg/ml,,,,,,,,,,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,J/15.2/327,726958018,S01CB,S4,FML 5ml,Fluoromethalone,1,mg/ml,OPD,1,,97.17,6.20,14.47,117.85,117.85,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,36/15.4/0157,703666003,S01EE,S4,Lumigan 3ml,Bimatoprost,0,mg/ml,OPD,1,,154.48,9.86,23.01,187.35,187.35,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,V/15.4/41,751952001,S01GA,S2,Oxylin 15ml,Oxymetazoline,0,mg/ml,OPD,1,,36.03,2.30,5.37,43.70,43.70,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,J/15.4/77,756458005,S01CB,S4,Pred Forte 5ml,Prednisilone,10,mg/ml,OPD,1,,103.40,6.60,15.40,125.40,125.40,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,J/15.2/73,756466008,S01CB,S4,Pred Mild 5ml,Prednisilone,1,mg/ml,OPD,1,,83.86,5.35,12.49,101.70,101.70,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,37/15.4/0691,707876001,R06AX,S2,Relestat,Epinastine,1,mg/ml,OPD,1,,79.91,5.10,11.90,96.92,96.92,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,31/13.9.1/0179,837474019,D05AX,S3,Zorak,Tazarotene,1,mg/g,GEL,30,,116.07,7.41,17.29,140.77,4.69,2009-03-06,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,31/13.9.1/0179,837482003,D05AX,S3,Zorak,Tazarotene,1,mg/g,GEL,30,,120.62,7.70,17.97,146.29,4.88,,,,
0000000414,Allergen Pharmaceutical (Pty) Ltd,A39/15.2/0367,709867001,S01AX,S4,Zymar 5ml,Gatifloxacin ,0,%m/v,OPD,1,,101.09,6.45,15.06,122.60,122.60,2009-03-06,,,
,,,,,,,Benzalkonium,0,%m/v,,,,,,,,,,,,
0000000737,Allied Drug Company,G1077,,,S2,DIPHENHYDRAMINE EXPECT.,Diphenhydramine HCL                ,14,mg/5ml,LIQ,2500,,41.00,6.15,6.60,53.75,0.02,2009-03-23,,,
,,,,,,,Ammonium Chloride,170,mg/5ml,,,,,,,,,,,,
0000000737,Allied Drug Company,BV324,,,S2,CODEINE PHOS SYRUP ,Codeien Phosphate,,%,LIQ,500,,55.51,8.33,8.94,72.78,0.15,2009-03-06,,,
0000000737,Allied Drug Company,BV329,811122206,N02AA,S2,OPIUM CAMPHORATED TINCT ,Morphine,,%,LIQ,200,,12.98,1.95,2.09,17.02,0.09,2009-03-06,,,
0000000737,Allied Drug Company,BV362,866482008,,S2,GEES LINCTUS,Oxymel Squill Tinc                                                ,33,%,LIQ,500,,31.96,4.79,5.15,41.90,0.08,2009-03-06,,,
0000000737,Allied Drug Company,G1077,810649013,R06AA,S2,DIPHENHYDRAMINE EXPECT.,Diphenhydramine HCL                ,14,mg/5ml,LIQ,20000,,328.01,49.20,52.81,430.02,0.02,2009-05-18,,,
,,,,,,,Ammonium Chloride,170,mg/5ml,,,,,,,,,,,,
0000000737,Allied Drug Company,,715018019,N01BC,S6,COCAINE HYDROCHLORIDE,cocaine,5,g,POW,5,,619.50,49.56,93.67,762.73,152.55,2008-07-02,,,
0000000737,Allied Drug Company,,744573009,N02AA,S6,MORPHINE HYDROCHLORIDE S/7,morphine,5,g,POW,5,,87.69,13.15,14.12,114.96,22.99,2008-07-02,,,
0000000737,Allied Drug Company,G2815,712376001,,S1,TOOTHACHE ESSENCE (DOZEN),Phelol Liquified                                        ,,ml,LIQ,10,,9.74,1.46,1.57,12.77,1.28,2009-05-18,,,
,,,,,,,Clove Oil,0,ml,,,,,,,,,,,,
0000000288,Arrow Pharma SA (Pty) Ltd,37/21.2/0570,706672001,A10BA,S3,Arrow Metformin 500mg,Metformin,500,mg,TAB,100,,29.22,3.25,4.55,37.01,0.37,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,41/7.1.3/0128,710560001,C07A,S4,Vediblok,Cardvidol,25,mg,TAB,30,,57.46,6.38,8.94,72.78,2.43,,,,
0000000288,Arrow Pharma SA (Pty) Ltd,37/21.2/0571,706673001,A10BA,S3,Arrow Metformin 850mg,Metformin,850,mg,TAB,60,,32.16,3.57,5.00,40.74,0.68,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A38/7.5/0707,707089002,C10AA,S4,Arrow Simvastatin 10mg,Simvastatin,10,mg,TAB,30,,39.15,4.35,6.09,49.59,1.65,2010-02-04,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A38/7.5/0708,707090002,C10AA,S4,Arrow Simvastatin 20mg,Simvastatin,20,mg,TAB,30,,43.20,4.80,6.72,54.72,1.82,2010-02-04,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A38/7.5/0709,707091001,C10AA,S4,Arrow Simvastatin 40mg,Simvastatin,40,mg,TAB,30,,43.20,4.80,6.72,54.72,1.82,2010-02-04,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/2.5/0143,709539001,N03AX,S3,Arrow-lamotrigine,Lamotrigine,25,mg,TAB,60,,89.25,9.92,13.88,113.05,1.88,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/2.5/0144,709537001,N03AX,S3,Arrow-lamotrigine,Lamotrigine,50,mg,TAB,60,,111.35,12.37,17.32,141.05,2.35,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/2.5/0145,709540001,N03AX,S3,Arrow-lamotrigine,Lamotrigine,100,mg,TAB,60,,187.56,20.84,29.18,237.58,3.96,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/2.5/0146,709541001,N03AX,S3,Arrow-lamotrigine,Lamotrigine,200,mg,TAB,60,,307.98,34.22,47.91,390.11,6.50,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A38/7.5/0710,709668001,C10AA,S4,Biovac Simvastatin 10,Simvastatin,10,mg,TAB,30,,23.40,2.60,3.64,29.64,0.99,2010-02-04,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A38/7.5/0711,709822001,C10AA,S4,Biovac Simvastatin 20,Simvastatin,20,mg,TAB,30,,23.40,2.60,3.64,29.64,0.99,2010-02-18,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A38/7.5/0712,709823001,C10AA,S4,Biovac Simvastatin 40,Simvastatin,40,mg,TAB,30,,23.40,2.60,3.64,29.64,0.99,2010-02-18,,,
0000000288,C07AG,41/7.1.3/0126,710958001,C07AG,S4,Vediblok,Cardvidol,6,mg,TAB,30,,41.26,4.58,6.42,52.26,1.74,2009-02-08,,,
0000000288,C07AG,41/7.1.3/0127,710959001,C07AG,S4,Vediblok,Cardvidol,13,mg,TAB,30,,44.83,4.98,6.97,56.78,3.00,2010-02-04,,,
0000000288,C07AG,41/7.1.3/0128,710560001,C07AG,S4,Vediblok,Cardvidol,25,mg,TAB,30,,57.46,6.38,8.94,72.78,2.43,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,37/20.1.1/0604,705870001,J01DD,S4,Arrow Ceftriaxone Sodium 1 g,Ceftriaxone,1000,mg,INJ,1,,30.43,3.38,4.73,38.55,38.55,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,37/20.1.1/0603,705869001,J01DD,S4,Arrow Ceftriaxone Sodium 500 Mg,Ceftriaxone,500,mg,INJ,1,,40.01,4.45,6.22,50.68,50.68,2010-02-04,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/3.1/0664,711324001,M01AC,S3,Arrow Meloxicam 7.5,meloxicam,8,mg,TAB,30,,26.55,2.95,4.13,33.63,1.12,2009-02-02,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/3.1/0665,711325001,M01AC,S3,Arrow Meloxicam 15,meloxicam,15,mg,TAB,10,,23.71,2.63,3.69,30.03,3.00,2009-02-02,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/3.1/0665,711325002,M01AC,S3,Arrow Meloxicam 15,meloxicam,15,mg,TAB,30,,71.13,7.90,11.06,90.09,3.00,2009-02-02,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/7.1.3/0428,,C09A,S3,Arrow Ramipril 2.5,Ramipril,,mg,CAP,30,,61.13,6.79,9.51,77.43,2.58,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/7.1.3/0429,,C09A,S3,Arrow Ramipril 5,Ramipril,5,mg,CAP,30,,91.69,10.19,14.26,116.14,3.87,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/7.1.3/0430,,C09A,S3,Arrow Ramipril 10,Ramipril,10,mg,CAP,30,,102.90,11.43,16.01,130.34,4.34,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,37/21.2/0572,709538001,A10BB,S3,Arrow-Gliclazide,Gliclazide,80,mg,TAB,60,,32.58,3.62,5.07,41.27,0.69,2009-09-09,,,
0000000288,Arrow Pharma SA (Pty) Ltd,37/20.1.1/0573,704777001,J01MA,S4,Ciprol 250mg,Ciprofloxacin,250,mg,TAB,10,,8.68,0.96,1.35,10.99,2.44,2010-02-04,,,
0000000288,Arrow Pharma SA (Pty) Ltd,37/20.1.1/0574,704775001,J01MA,S4,Ciprol 500mg,Ciprofloxacin,500,mg,TAB,10,,15.19,1.69,2.36,19.24,1.92,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/1.2/0505,712093001,N06AB,S5,Arrow Sertraline 50,Sertraline Hydrochloride ,50,mg,TAB,30,,117.99,13.11,18.35,149.45,4.98,2009-04-06,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/1.2/0506,712092001,N06AB,S5,Arrow Sertraline 100,Sertraline Hydrochloride ,100,mg,TAB,30,,224.19,24.91,34.87,283.97,9.47,2009-04-06,,,
0000000288,N02CC,A40/7.3/0612,710161001,N02CC,S4,Arrow Sumatriptan 50,Sumatriptan ,50,mg,TAB,2,,53.49,5.94,8.32,67.75,33.88,2009-02-08,,,
0000000288,Arrow Pharma SA (Pty) Ltd,A40/7.3/0612,710161002,N02CC,S4,Arrow Sumatriptan 50,Sumatriptan ,50,mg,TAB,6,,160.46,17.83,24.96,203.25,33.88,2009-02-08,,,
0000000288,N02CC,A40/7.3/0613,710162001,N02CC,S4,Arrow Sumatriptan 100,Sumatriptan ,100,mg,TAB,4,,128.37,14.26,19.97,162.60,4.11,2010-02-04,,,
0000000554,Astellas Pty Ltd,T/11.10/188,781274028,A02BA,S2,Denol Swallow Tabs,Bismuth subcitrate,120,mg,TAB,40,,113.46,9.87,17.27,140.60,3.51,2009-03-06,,,
0000000554,Astellas Pty Ltd,30/34/0428,840599005,G04CA,S4,Flomax 0.4 SR,Tamsulosin,0,mg,CAP,30,,192.63,19.05,29.64,241.32,8.04,2009-03-06,,,
0000000554,Astellas Pty Ltd,37/20.1.2/0606,703903003,J01CR,S4,Forcid Solutabs,Amoxicillin,875,mg,TAB,10,,72.72,9.92,11.57,94.21,9.42,2009-03-06,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
0000000554,Astellas Pty Ltd,H/13.4.1/107,738875007,D07AA,S4,Locoid Cream,Hydrocortisone,1,mg/g,CRE,15,,60.61,5.99,9.32,75.92,5.06,2009-03-06,,,
0000000554,Astellas Pty Ltd,3.4.1/0221,890396007,D07AA,S4,Locoid Crelo,Hydrocortisone,1,mg/g,LOT,30,,59.49,5.88,9.15,74.52,2.48,2009-03-06,,,
0000000554,Astellas Pty Ltd,34/13.4.1/0221,890396015,D07AA,S4,Locoid Crelo,Hydrocortisone,1,mg/g,LOT,100,,158.63,15.69,24.40,198.72,1.99,2009-03-06,,,
0000000554,Astellas Pty Ltd,W/13.4.1/355,793930006,D07AA,S4,Locoid Lipocream,Hydrocortisone,1,mg/g,CRE,15,,60.61,5.99,9.32,75.92,5.06,2009-03-06,,,
0000000554,Astellas Pty Ltd,H/13.4.1/108,828890013,D07AA,S4,Locoid Lotion,Hydrocortisone,1,mg/g,LOT,30,,67.34,6.66,10.36,84.36,2.81,2009-03-06,,,
0000000554,Astellas Pty Ltd,H/13.4.1/109,738891002,D07AA,S4,Locoid Ointment,Hydrocortisone,1,mg,OIN,15,,60.61,5.99,9.32,75.92,5.06,2009-03-06,,,
0000000554,Astellas Pty Ltd,A39/5.4/0491,706217001,G04BD,S3,Vesicare 10,Solifenacin,10,mg,TAB,30,,238.78,23.62,36.74,299.14,9.97,2009-03-06,,,
0000000554,Astellas Pty Ltd,A39/5.4/0490,706214001,G04BD,S3,Vesicare 5,Solifenacin,5,mg,TAB,30,,238.78,23.62,36.74,299.14,9.97,2009-03-06,,,
0000000554,Astellas Pty Ltd,32/34/0561,854379003,,S4,Prograf Concentrate for Infusion,Tacrolimus,5,mg/ml,INJ,10,,"10,591.39",676.05,"1,577.44","12,844.88","1,284.49",2009-03-06,,,
0000000554,Astellas Pty Ltd,32/34/0559,851442005,L04AD,S4,Prograf 1mg Capsules,Tacrolimus,1,mg,CAP,100,,"2,993.52",191.08,445.84,"3,630.44",36.30,2009-03-06,,,
0000000554,Astellas Pty Ltd,32/34/0560,851450008,L04AD,S4,Prograf 5mg Capsules.,Tacrolimus,5,mg,CAP,50,,"7,238.00",462.00,"1,078.00","8,778.00",175.56,2009-03-06,,,
0000000554,Astellas Pty Ltd,A40/13.12/0219,712758001,D11AX,S4,"Protopic 0,03% Ointment",Tacrolimus,0,mg/g,OIN,30,,176.56,17.44,27.16,221.16,7.37,2009-07-22,,,
0000000554,Astellas Pty Ltd,A40/13.12/0219,712758002,D11AX,S4,"Protopic 0,03% Ointment",Tacrolimus,0,mg/g,OIN,60,,353.11,34.89,54.32,442.32,7.37,2009-07-22,,,
0000000554,Astellas Pty Ltd,A40/13.12/0231,712759001,D11AX,S4,"Protopic 0,1% Ointment",Tacrolimus,1,mg/g,OIN,30,,195.67,19.33,30.10,245.10,8.17,2009-07-22,,,
0000000554,Astellas Pty Ltd,A40/13.12/0231,712759002,D11AX,S4,"Protopic 0,1% Ointment",Tacrolimus,1,mg/g,OIN,60,,391.34,38.66,60.20,490.20,8.17,2009-07-22,,,
0000000554,Astellas Pty Ltd,34/13.12/0474,897783007,D10AF,S4,Zineryt Lotion,Erythromycin,40,mg,LOT,30,,99.89,11.10,15.54,126.53,4.22,2009-03-06,,,
,,,,,,,Zinc Acetate,12,mg,,,,,,,,,,,,
0000000957,Astra Zeneca,33/10.2.2/0010,892580003,R03DC,S3,Accolate,Zafirlukast,20,mg,TAB,56,,213.01,7.46,30.86,251.33,4.49,2009-02-20,,,
0000000957,Astra Zeneca,31/2.1/0341,833444018,N01AB,S5,Aerrane,Isoflurane,100,ml,LIQ,100,,475.57,16.64,68.91,561.12,5.61,2009-02-20,,,
0000000957,Astra Zeneca,30/21.12/0495,824224019,L02BG,S4,Arimidex,Anastrozole,1,mg,TAB,30,,"1,265.24",44.28,183.33,"1,492.86",49.76,2009-02-20,,,
0000000957,Astra Zeneca,32/7.1.3/0099,856096009,C09CA,S3,Atacand,Candesartan,8,mg,TAB,28,,147.03,5.33,21.33,173.69,6.20,2009-06-15,,,
0000000957,Astra Zeneca,32/7.1.3/0099,856096008,C09CA,S3,Atacand,Candesartan,8,mg,TAB,30,,157.72,5.52,22.85,186.09,6.20,2009-02-20,,,
0000000957,Astra Zeneca,32/7.1.3/0100,856118002,C09CA,S3,Atacand,Candesartan,16,mg,TAB,28,,168.61,6.12,24.46,199.19,7.11,2009-06-15,,,
0000000957,Astra Zeneca,32/7.1.3/0100,856118001,C09CA,S3,Atacand,Candesartan,16,mg,TAB,30,,180.89,6.33,26.21,213.43,7.11,2009-02-20,,,
0000000957,Astra Zeneca,35/7.1.3/0098,898635005,C09DA,S3,Atacand Plus,Candesartan,16,mg,TAB,28,,168.61,6.12,24.46,199.19,7.11,2009-06-15,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000957,Astra Zeneca,35/7.1.3/0098,898635004,C09DA,S3,Atacand Plus,Candesartan,16,mg,TAB,30,,180.89,6.33,26.21,213.43,7.11,2009-02-20,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000957,Astra Zeneca,A39/7.1.3/0244,711287001,C09CA,S3,Atacand,Candesartan Cilexetil,32,mg,TAB,28,,178.76,6.48,25.93,211.17,7.54,2009-01-15,,,
0000000957,Astra Zeneca,X/10.2/155,791415007,R03AC,S2,Bricanyl,Terbutaline,1,mg,INH,200,,187.61,6.57,27.18,221.36,1.11,2009-02-20,,,
0000000957,Astra Zeneca,30/21.12/0012,822566001,L02BB,S4,Casodex,Bicalutamide,50,mg,TAB,30,,"1,587.81",55.57,230.07,"1,873.46",62.45,2009-02-20,,,
0000000957,Astra Zeneca,33/21.12/0081,869872001,L02BB,S4,Casodex,Bicalutamide,150,mg,TAB,30,,"3,489.23",122.12,505.59,"4,116.94",137.23,2009-02-20,,,
0000000957,Astra Zeneca,41/7.5/0298,710892001,C10AA,S4,Crestor,Rosuvastatin,5,mg,TAB,30,,84.54,2.96,12.25,99.75,3.33,2009-02-20,,,
0000000957,Astra Zeneca,36/7.5/0349,705989001,C10AA,S4,Crestor,Rosuvastatin,10,mg,TAB,30,,153.67,5.38,22.27,181.31,6.04,2009-02-20,,,
0000000957,Astra Zeneca,36/7.5/0350,705988001,C10AA,S4,Crestor,Rosuvastatin,20,mg,TAB,30,,238.89,8.36,34.62,281.87,9.40,2009-02-20,,,
0000000957,Astra Zeneca,36/7.5/0351,705990002,C10AA,S4,Crestor,Rosuvastatin,40,mg,TAB,30,,270.35,9.46,39.17,318.98,10.63,2009-02-20,,,
0000000957,Astra Zeneca,X/2.1/31,797782001,N01AX,S5,Diprivan 1% 100ml,Propofol,1,%,INJ,1,,162.50,0.49,22.82,185.80,185.80,2009-02-20,,,
0000000957,Astra Zeneca,T/2.1/226,720461006,N01AX,S5,Diprivan 1% 20ml,Propofol,1,%,INJ,5,,162.50,0.49,22.82,185.80,37.16,2009-02-20,,,
0000000957,Astra Zeneca,X/2.1/30,785547002,N01AX,S5,Diprivan 1% 50ml,Propofol,1,%,INJ,1,,81.26,0.24,11.41,92.91,92.91,2009-02-20,,,
0000000957,Astra Zeneca,36/2.1/0084,701562003,N01AX,S5,Diprivan 2% 50ml,Propofol,2,%,INJ,1,,162.50,0.49,22.82,185.80,185.80,2009-02-20,,,
0000000957,Astra Zeneca,Z/4/51,826367011,N01BB,S1,Emla 5%,Lidocaine,25,mg/g,CRE,5,,162.66,0.49,22.84,185.99,37.20,2009-02-20,,,
,,,,,,,Prilocaine,25,mg/g,,,,,,,,,,,,
0000000957,Astra Zeneca,Z/4/51,826367038,N01BB,S1,Emla 5%,Lidocaine,25,mg/g,CRE,30,,169.90,0.51,23.86,194.26,6.48,2009-02-20,,,
,,,,,,,Prilocaine,25,mg/g,,,,,,,,,,,,
0000000957,Astra Zeneca,30/4/0478,840106009,N01BB,S1,Emla 5%,Lidocaine,25,mg,PSD,2,,38.25,0.11,5.37,43.74,21.87,2009-02-20,,,
,,,,,,,Prilocaine,25,mg,,,,,,,,,,,,
